,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year
0,29.61111111111111,23.444444444444443,70.3,14.323126,1009.14422,0.0,8,2018
1,29.61111111111111,22.722222222222225,67.0,18.185542,1009.14422,0.0,8,2018
2,29.555555555555557,22.944444444444443,68.3,16.415267999999998,1005.75783,0.0,8,2018
3,29.88888888888889,23.22222222222222,68.4,16.415267999999998,1005.75783,0.0,8,2018
4,29.333333333333332,24.166666666666668,74.3,14.162192000000001,1005.75783,0.0,8,2018
5,28.166666666666668,25.0,83.1,10.782578,1005.75783,0.0,8,2018
6,28.388888888888886,25.777777777777782,86.5,6.115492,1005.75783,0.0,8,2018
7,29.0,24.388888888888893,77.7,13.518456,1005.75783,0.0,8,2018
8,29.333333333333332,22.666666666666668,68.4,18.829278,1005.75783,0.0,8,2018
9,29.22222222222222,23.000000000000004,69.6,14.805927999999998,1005.75783,0.0,8,2018
10,28.666666666666668,23.61111111111111,74.5,12.552852,1005.75783,0.0,8,2018
11,28.88888888888889,23.61111111111111,73.5,13.518456,1005.75783,0.0,8,2018
12,29.38888888888889,25.27777777777778,78.5,12.230984,1005.75783,0.0,8,2018
13,29.38888888888889,24.944444444444446,77.0,14.323126,1005.75783,0.0,8,2018
14,29.11111111111111,24.66666666666667,77.9,14.323126,1005.75783,0.0,8,2018
15,29.333333333333332,24.055555555555557,74.5,15.932466,1005.75783,0.0,8,2018
16,29.38888888888889,24.055555555555557,73.6,17.380872,1002.3714400000001,0.0,8,2018
17,29.0,24.777777777777775,78.8,13.196587999999998,1002.3714400000001,0.0,8,2018
18,28.88888888888889,25.33333333333333,81.9,9.977908000000001,1005.75783,0.0,8,2018
19,29.27777777777778,26.0,82.3,10.782578,1005.75783,0.0,8,2018
20,29.166666666666668,25.611111111111107,82.2,8.85137,1005.75783,0.0,8,2018
21,29.444444444444443,24.72222222222222,76.6,13.67939,1005.75783,0.0,8,2018
22,29.055555555555557,24.88888888888889,78.9,10.46071,1005.75783,0.0,8,2018
23,28.111111111111107,25.166666666666668,85.9,8.368568,1005.75783,0.0,8,2018
24,27.333333333333332,25.33333333333333,89.8,7.402963999999999,1009.14422,0.0,8,2018
25,27.22222222222222,24.88888888888889,88.0,8.0467,1005.75783,0.0,8,2018
26,26.611111111111114,24.66666666666667,89.9,9.977908000000001,1005.75783,0.0,8,2018
27,27.22222222222222,24.111111111111114,85.0,11.104446000000001,1009.14422,0.0,8,2018
28,28.944444444444443,23.666666666666664,74.9,15.449663999999999,1009.14422,0.0,8,2018
29,28.88888888888889,23.555555555555557,74.2,17.380872,1005.75783,0.0,8,2018
30,27.88888888888889,24.222222222222218,82.1,11.748182,1009.14422,0.0,8,2018
