,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year
0,30.944444444444443,25.0,71.3,15.28873,1005.75783,0.0,4,2014
1,30.944444444444443,24.777777777777775,71.3,14.001257999999998,1005.75783,0.0,4,2014
2,31.555555555555557,24.27777777777778,66.8,15.610598,1009.14422,0.0,4,2014
3,29.27777777777778,23.77777777777778,72.6,12.552852,988.82588,0.0,4,2014
4,28.166666666666668,22.5,72.3,11.748182,1009.14422,0.0,4,2014
5,28.666666666666668,22.722222222222225,71.8,11.26538,1012.53061,0.0,4,2014
6,31.0,24.61111111111111,70.0,12.87472,1009.14422,0.0,4,2014
7,31.833333333333332,21.888888888888893,59.3,13.196587999999998,1009.14422,0.0,4,2014
8,31.444444444444443,22.5,62.4,12.391918,1009.14422,0.0,4,2014
9,31.61111111111111,22.944444444444443,62.3,12.07005,1009.14422,0.0,4,2014
10,30.055555555555557,24.222222222222218,71.5,12.07005,1009.14422,0.0,4,2014
11,30.11111111111111,23.944444444444443,71.7,10.621644,1009.14422,0.0,4,2014
12,29.72222222222222,22.944444444444443,68.3,8.85137,1009.14422,0.0,4,2014
13,30.166666666666668,24.055555555555557,71.4,10.943512,1009.14422,0.0,4,2014
14,28.72222222222222,23.277777777777782,74.3,9.495106,1009.14422,0.0,4,2014
15,30.555555555555557,24.555555555555557,72.7,11.26538,1009.14422,0.0,4,2014
16,30.555555555555557,24.555555555555557,71.5,10.943512,1009.14422,0.0,4,2014
17,30.88888888888889,24.444444444444443,69.7,11.587248,1009.14422,0.0,4,2014
18,31.72222222222222,24.777777777777775,67.8,13.196587999999998,1009.14422,0.0,4,2014
19,31.944444444444443,24.166666666666668,64.7,13.67939,1005.75783,0.0,4,2014
20,32.27777777777778,23.555555555555557,61.4,11.909116000000001,1009.14422,0.0,4,2014
21,32.44444444444444,23.833333333333336,62.1,12.391918,1009.14422,0.0,4,2014
22,32.111111111111114,25.888888888888886,69.8,12.713786,1009.14422,0.0,4,2014
23,31.944444444444443,26.27777777777778,72.4,16.415267999999998,1005.75783,0.0,4,2014
24,32.27777777777778,24.61111111111111,65.2,10.782578,1009.14422,0.0,4,2014
25,32.22222222222222,24.27777777777778,64.5,13.67939,1009.14422,0.0,4,2014
26,32.27777777777778,23.72222222222222,62.9,13.035654,1009.14422,0.0,4,2014
27,29.38888888888889,25.27777777777778,78.4,11.426314,1009.14422,0.0,4,2014
28,30.22222222222222,25.11111111111111,74.7,11.104446000000001,1009.14422,0.0,4,2014
29,30.77777777777778,24.72222222222222,71.3,12.87472,1009.14422,0.0,4,2014
