0,0,24.166666666666668,13.166666666666668,51.0,17.219938,1015.917,0.0,1,2015,Thonburi Power Sub Station,1
1,1,23.77777777777778,12.111111111111107,48.5,16.576202000000002,1015.917,0.0,1,2015,Thonburi Power Sub Station,2
2,2,24.499999999999996,14.333333333333334,54.6,8.529501999999999,1015.917,0.0,1,2015,Thonburi Power Sub Station,3
3,3,26.38888888888889,15.61111111111111,52.3,8.368568,1012.53061,0.0,1,2015,Thonburi Power Sub Station,4
4,4,26.833333333333332,18.444444444444443,62.5,6.759228,1009.14422,0.0,1,2015,Thonburi Power Sub Station,5
5,5,27.83333333333333,20.27777777777778,65.3,7.885766,1009.14422,0.0,1,2015,Thonburi Power Sub Station,6
6,6,28.77777777777778,21.22222222222222,64.1,9.334172,1009.14422,0.0,1,2015,Thonburi Power Sub Station,7
7,7,27.055555555555557,21.11111111111111,70.1,11.426314,1012.53061,0.0,1,2015,Thonburi Power Sub Station,8
8,8,27.22222222222222,18.666666666666664,60.5,12.713786,1012.53061,0.0,1,2015,Thonburi Power Sub Station,9
9,9,27.16666666666667,19.777777777777775,64.9,9.65604,1012.53061,0.0,1,2015,Thonburi Power Sub Station,10
10,10,24.61111111111111,16.944444444444443,63.0,17.380872,1012.53061,0.0,1,2015,Thonburi Power Sub Station,11
11,11,23.77777777777778,14.72222222222222,57.3,17.70274,1012.53061,0.0,1,2015,Thonburi Power Sub Station,12
12,12,24.166666666666668,13.38888888888889,51.9,13.518456,1015.917,0.0,1,2015,Thonburi Power Sub Station,13
13,13,24.166666666666668,11.38888888888889,46.4,11.26538,1015.917,0.0,1,2015,Thonburi Power Sub Station,14
14,14,24.166666666666668,10.944444444444446,44.5,10.943512,1015.917,0.0,1,2015,Thonburi Power Sub Station,15
15,15,24.61111111111111,11.38888888888889,46.1,10.299776,1015.917,0.0,1,2015,Thonburi Power Sub Station,16
16,16,23.833333333333336,11.944444444444445,47.5,15.771532,1015.917,0.0,1,2015,Thonburi Power Sub Station,17
17,17,24.388888888888893,14.22222222222222,54.2,11.748182,1015.917,0.0,1,2015,Thonburi Power Sub Station,18
18,18,24.72222222222222,13.944444444444445,52.0,14.001257999999998,1015.917,0.0,1,2015,Thonburi Power Sub Station,19
19,19,25.0,14.61111111111111,54.5,9.977908,1015.917,0.0,1,2015,Thonburi Power Sub Station,20
20,20,26.166666666666664,14.11111111111111,51.2,8.0467,1015.917,0.0,1,2015,Thonburi Power Sub Station,21
21,21,26.833333333333332,14.444444444444445,50.6,7.24203,1015.917,0.0,1,2015,Thonburi Power Sub Station,22
22,22,26.0,18.000000000000004,63.4,8.368568,1012.53061,0.0,1,2015,Thonburi Power Sub Station,23
23,23,26.38888888888889,19.61111111111111,69.0,8.529501999999999,1012.53061,0.0,1,2015,Thonburi Power Sub Station,24
24,24,26.666666666666668,20.166666666666668,69.8,8.0467,1012.53061,0.0,1,2015,Thonburi Power Sub Station,25
25,25,27.055555555555557,21.5,72.5,7.885766,1012.53061,0.0,1,2015,Thonburi Power Sub Station,26
26,26,27.277777777777775,20.38888888888889,67.9,7.885766,1012.53061,0.0,1,2015,Thonburi Power Sub Station,27
27,27,27.22222222222222,21.444444444444443,71.6,9.65604,1012.53061,0.0,1,2015,Thonburi Power Sub Station,28
28,28,27.83333333333333,22.22222222222222,73.1,9.012304,1012.53061,0.0,1,2015,Thonburi Power Sub Station,29
29,29,28.277777777777786,22.444444444444446,72.1,9.816974,1012.53061,0.0,1,2015,Thonburi Power Sub Station,30
30,30,28.111111111111107,21.61111111111111,69.8,10.46071,1012.53061,0.0,1,2015,Thonburi Power Sub Station,31
0,0,26.944444444444443,16.444444444444443,54.5,13.840324,1015.917,0.0,2,2015,Thonburi Power Sub Station,1
1,1,26.61111111111111,16.166666666666668,53.3,11.748182,1015.917,0.0,2,2015,Thonburi Power Sub Station,2
2,2,28.055555555555557,15.77777777777778,49.4,12.07005,1015.917,0.0,2,2015,Thonburi Power Sub Station,3
3,3,27.88888888888889,15.88888888888889,50.1,9.495106,1015.917,0.0,2,2015,Thonburi Power Sub Station,4
4,4,27.77777777777778,14.27777777777778,44.8,12.230984,1015.917,0.0,2,2015,Thonburi Power Sub Station,5
5,5,25.88888888888889,13.055555555555555,44.8,15.28873,1015.917,0.0,2,2015,Thonburi Power Sub Station,6
6,6,26.61111111111111,14.444444444444445,50.0,8.0467,1012.53061,0.0,2,2015,Thonburi Power Sub Station,7
7,7,26.666666666666668,16.61111111111111,58.2,8.85137,1012.53061,0.0,2,2015,Thonburi Power Sub Station,8
8,8,27.055555555555557,15.666666666666666,51.8,13.035654,1015.917,0.0,2,2015,Thonburi Power Sub Station,9
9,9,26.999999999999996,14.166666666666666,47.3,9.334172,1015.917,0.0,2,2015,Thonburi Power Sub Station,10
10,10,27.055555555555557,18.72222222222222,61.6,8.690436,1012.53061,0.0,2,2015,Thonburi Power Sub Station,11
11,11,27.722222222222225,21.38888888888889,69.1,12.713786,1012.53061,0.0,2,2015,Thonburi Power Sub Station,12
12,12,28.166666666666668,20.944444444444443,65.3,17.863674,1012.53061,0.0,2,2015,Thonburi Power Sub Station,13
13,13,28.000000000000004,21.555555555555557,68.8,18.185542,1009.14422,0.0,2,2015,Thonburi Power Sub Station,14
14,14,27.38888888888889,21.0,68.8,13.196587999999998,1012.53061,0.0,2,2015,Thonburi Power Sub Station,15
15,15,28.111111111111107,21.666666666666668,68.5,13.035654,1012.53061,0.0,2,2015,Thonburi Power Sub Station,16
16,16,27.77777777777778,21.38888888888889,68.8,12.07005,1012.53061,0.0,2,2015,Thonburi Power Sub Station,17
17,17,28.5,21.5,66.3,13.67939,1012.53061,0.0,2,2015,Thonburi Power Sub Station,18
18,18,28.166666666666668,20.944444444444443,65.2,14.001257999999998,1012.53061,0.0,2,2015,Thonburi Power Sub Station,19
