,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location
0,30.0,24.777777777777775,74.5,11.426314,1005.75783,0.0,6,2019,national-housing-authority-bangplee
1,30.5,25.222222222222225,73.9,11.104446000000001,1005.75783,0.0,6,2019,national-housing-authority-bangplee
2,30.666666666666668,24.27777777777778,69.7,9.816974,1005.75783,0.0,6,2019,national-housing-authority-bangplee
3,31.5,25.611111111111107,71.2,12.07005,1005.75783,0.0,6,2019,national-housing-authority-bangplee
4,29.77777777777778,25.72222222222222,79.0,12.87472,1005.75783,0.0,6,2019,national-housing-authority-bangplee
5,29.61111111111111,24.72222222222222,76.0,10.46071,1009.14422,0.0,6,2019,national-housing-authority-bangplee
6,28.61111111111111,25.11111111111111,82.0,9.012303999999999,1009.14422,0.0,6,2019,national-housing-authority-bangplee
7,29.5,24.72222222222222,76.5,11.26538,1005.75783,0.0,6,2019,national-housing-authority-bangplee
8,29.88888888888889,24.66666666666667,74.3,11.587248,1005.75783,0.0,6,2019,national-housing-authority-bangplee
9,30.0,22.77777777777778,66.0,10.138842,1005.75783,0.0,6,2019,national-housing-authority-bangplee
10,28.77777777777778,24.27777777777778,77.0,11.748182,1005.75783,0.0,6,2019,national-housing-authority-bangplee
11,30.22222222222222,25.222222222222225,74.5,17.70274,1005.75783,0.0,6,2019,national-housing-authority-bangplee
12,30.38888888888889,25.38888888888889,74.7,18.668343999999998,1005.75783,0.0,6,2019,national-housing-authority-bangplee
13,30.88888888888889,25.0,71.2,17.219938,1005.75783,0.0,6,2019,national-housing-authority-bangplee
14,31.0,24.88888888888889,70.1,18.024607999999997,1005.75783,0.0,6,2019,national-housing-authority-bangplee
15,29.444444444444443,24.944444444444446,77.7,10.943512,1005.75783,0.0,6,2019,national-housing-authority-bangplee
16,28.833333333333332,24.61111111111111,78.0,14.001257999999998,1005.75783,0.0,6,2019,national-housing-authority-bangplee
17,30.055555555555557,24.0,70.3,17.219938,1005.75783,0.0,6,2019,national-housing-authority-bangplee
18,29.555555555555557,24.166666666666668,73.6,16.415267999999998,1005.75783,0.0,6,2019,national-housing-authority-bangplee
19,29.88888888888889,24.88888888888889,75.5,11.587248,1005.75783,0.0,6,2019,national-housing-authority-bangplee
20,31.27777777777778,24.055555555555557,66.5,11.26538,1005.75783,0.0,6,2019,national-housing-authority-bangplee
21,31.833333333333332,24.72222222222222,67.7,14.001257999999998,1005.75783,0.0,6,2019,national-housing-authority-bangplee
22,30.833333333333332,25.27777777777778,73.0,13.196587999999998,1005.75783,0.0,6,2019,national-housing-authority-bangplee
23,29.5,25.166666666666668,78.0,13.518456,1005.75783,0.0,6,2019,national-housing-authority-bangplee
24,28.72222222222222,24.944444444444446,81.3,11.587248,1009.14422,0.0,6,2019,national-housing-authority-bangplee
25,29.333333333333332,24.88888888888889,78.4,12.87472,1005.75783,0.0,6,2019,national-housing-authority-bangplee
26,28.555555555555557,23.388888888888886,75.5,11.426314,1005.75783,0.0,6,2019,national-housing-authority-bangplee
27,29.166666666666668,24.166666666666668,75.6,14.966862,1005.75783,0.0,6,2019,national-housing-authority-bangplee
28,29.444444444444443,23.5,70.8,17.380872,1005.75783,0.0,6,2019,national-housing-authority-bangplee
29,28.277777777777782,24.499999999999996,81.3,12.07005,1005.75783,0.0,6,2019,national-housing-authority-bangplee
