0,0,26.444444444444443,18.000000000000004,60.8,13.840324,1015.917,0.0,1,2022,national-housing-authority-bangplee,1
1,1,26.22222222222222,18.444444444444443,63.2,13.518456,1012.53061,0.0,1,2022,national-housing-authority-bangplee,2
2,2,26.666666666666668,18.88888888888889,63.6,10.46071,1012.53061,0.0,1,2022,national-housing-authority-bangplee,3
3,3,27.22222222222222,20.0,65.8,7.724831999999999,1012.53061,0.0,1,2022,national-housing-authority-bangplee,4
4,4,27.77777777777778,17.666666666666668,55.9,6.759228,1012.53061,0.0,1,2022,national-housing-authority-bangplee,5
5,5,28.000000000000004,17.27777777777778,54.1,8.0467,1012.53061,0.0,1,2022,national-housing-authority-bangplee,6
6,6,28.166666666666668,19.499999999999996,62.3,6.9201619999999995,1012.53061,0.0,1,2022,national-housing-authority-bangplee,7
7,7,29.0,18.055555555555557,52.9,8.529501999999999,1012.53061,0.0,1,2022,national-housing-authority-bangplee,8
8,8,28.111111111111107,17.055555555555557,54.1,7.24203,1012.53061,0.0,1,2022,national-housing-authority-bangplee,9
9,9,28.5,17.22222222222222,53.9,5.793624,1012.53061,0.0,1,2022,national-housing-authority-bangplee,10
10,10,28.5,19.166666666666668,60.2,7.563898,1012.53061,0.0,1,2022,national-housing-authority-bangplee,11
11,11,27.722222222222225,21.166666666666664,68.5,8.368568,1012.53061,0.0,1,2022,national-housing-authority-bangplee,12
12,12,28.333333333333332,19.444444444444443,61.1,10.943512,1012.53061,0.0,1,2022,national-housing-authority-bangplee,13
13,13,27.77777777777778,20.27777777777778,66.0,9.012304,1012.53061,0.0,1,2022,national-housing-authority-bangplee,14
14,14,27.444444444444446,19.11111111111111,62.7,8.0467,1012.53061,0.0,1,2022,national-housing-authority-bangplee,15
15,15,27.83333333333333,19.166666666666668,61.7,5.63269,1012.53061,0.0,1,2022,national-housing-authority-bangplee,16
16,16,28.22222222222222,19.055555555555557,59.8,6.276426,1012.53061,0.0,1,2022,national-housing-authority-bangplee,17
17,17,28.666666666666668,17.38888888888889,51.7,10.138842,1012.53061,0.0,1,2022,national-housing-authority-bangplee,18
18,18,27.88888888888889,17.666666666666668,54.2,11.587248,1012.53061,0.0,1,2022,national-housing-authority-bangplee,19
19,19,27.555555555555554,20.0,64.2,11.909116,1009.14422,0.0,1,2022,national-housing-authority-bangplee,20
20,20,27.38888888888889,21.0,69.1,13.196587999999998,1009.14422,0.0,1,2022,national-housing-authority-bangplee,21
