,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location
0,27.666666666666668,22.38888888888889,73.4,10.138842,1009.14422,0.0,8,2015,national-housing-authority-bangplee
1,27.77777777777778,22.722222222222225,75.0,12.713786,1009.14422,0.0,8,2015,national-housing-authority-bangplee
2,27.722222222222225,22.722222222222225,74.5,11.26538,1009.14422,0.0,8,2015,national-housing-authority-bangplee
3,28.666666666666668,22.055555555555557,67.8,8.85137,1009.14422,0.0,8,2015,national-housing-authority-bangplee
4,29.22222222222222,21.444444444444443,63.2,10.943512,1005.75783,0.0,8,2015,national-housing-authority-bangplee
5,29.38888888888889,22.22222222222222,65.4,11.748182,1005.75783,0.0,8,2015,national-housing-authority-bangplee
6,28.77777777777778,21.333333333333336,62.2,11.26538,982.0531000000001,0.0,8,2015,national-housing-authority-bangplee
7,29.944444444444443,21.666666666666668,60.5,10.138842,1005.75783,0.0,8,2015,national-housing-authority-bangplee
8,30.055555555555557,21.5,60.0,12.552852,1002.3714400000001,0.0,8,2015,national-housing-authority-bangplee
9,29.444444444444443,21.22222222222222,59.5,9.977908000000001,1005.75783,0.0,8,2015,national-housing-authority-bangplee
10,30.0,22.722222222222225,65.0,10.46071,1005.75783,0.0,8,2015,national-housing-authority-bangplee
11,29.5,23.111111111111107,70.5,10.782578,1009.14422,0.0,8,2015,national-housing-authority-bangplee
12,28.5,23.22222222222222,74.1,9.977908000000001,1009.14422,0.0,8,2015,national-housing-authority-bangplee
13,30.22222222222222,22.61111111111111,65.0,11.909116000000001,1009.14422,0.0,8,2015,national-housing-authority-bangplee
14,29.944444444444443,23.61111111111111,69.8,11.26538,1009.14422,0.0,8,2015,national-housing-authority-bangplee
15,30.055555555555557,23.61111111111111,69.2,9.65604,1009.14422,0.0,8,2015,national-housing-authority-bangplee
16,30.666666666666668,22.38888888888889,62.5,12.713786,1009.14422,0.0,8,2015,national-housing-authority-bangplee
17,31.38888888888889,21.611111111111114,58.6,10.943512,1009.14422,0.0,8,2015,national-housing-authority-bangplee
18,31.38888888888889,20.944444444444443,54.0,15.127796,1009.14422,0.0,8,2015,national-housing-authority-bangplee
19,30.444444444444443,21.999999999999996,60.9,12.391918,1009.14422,0.0,8,2015,national-housing-authority-bangplee
20,30.38888888888889,21.722222222222218,59.6,11.426314,1005.75783,0.0,8,2015,national-housing-authority-bangplee
21,30.38888888888889,21.0,57.2,13.357522000000001,1005.75783,0.0,8,2015,national-housing-authority-bangplee
22,30.5,20.944444444444443,56.5,11.26538,1005.75783,0.0,8,2015,national-housing-authority-bangplee
23,31.0,21.444444444444443,56.8,13.035654,1005.75783,0.0,8,2015,national-housing-authority-bangplee
24,30.72222222222222,22.22222222222222,60.3,14.805927999999998,1005.75783,0.0,8,2015,national-housing-authority-bangplee
25,30.0,21.11111111111111,58.4,11.426314,1009.14422,0.0,8,2015,national-housing-authority-bangplee
26,29.166666666666668,21.999999999999996,66.1,9.977908000000001,1009.14422,0.0,8,2015,national-housing-authority-bangplee
27,28.944444444444443,22.61111111111111,70.0,10.621644,1009.14422,0.0,8,2015,national-housing-authority-bangplee
28,29.88888888888889,21.666666666666668,61.5,13.518456,1009.14422,0.0,8,2015,national-housing-authority-bangplee
29,30.444444444444443,22.38888888888889,62.4,12.552852,1009.14422,0.0,8,2015,national-housing-authority-bangplee
30,30.22222222222222,21.555555555555557,59.6,12.07005,1009.14422,0.0,8,2015,national-housing-authority-bangplee
