date,min,max,median,q1,q3,stdev,count
2020-10-30T00:00:00.000Z,11.35,32.58,20.7,14.55,23.98,5.146,166
2020-10-31T00:00:00.000Z,4.25,1278.13,24.79,17.36,1213.53,595.149,320
2020-11-01T00:00:00.000Z,3.1,37.85,8.69,6.09,21.1,8.201,356
2020-11-02T00:00:00.000Z,17,29.72,21.93,20.52,22.93,2.374,91
2020-11-03T00:00:00.000Z,23.73,36.77,30.1,27.62,31.65,2.69,147
2020-11-04T00:00:00.000Z,18.8,61.63,29.18,22.02,44.13,12.151,102
2020-11-05T00:00:00.000Z,20.7,44.9,36.22,25,39.35,8.071,31
2020-11-06T00:00:00.000Z,11.57,50.48,16.34,14.2,19.44,5.669,148
2020-11-07T00:00:00.000Z,11.2,73.17,27.83,17.98,33.58,15.708,314
2020-11-08T00:00:00.000Z,30.85,70.52,39.57,36.61,41.97,4.862,296
2020-11-09T00:00:00.000Z,30.62,847.65,35.97,33.94,38.15,98.438,100
2020-11-10T00:00:00.000Z,19.92,35.45,27.22,24.77,30.5,3.576,110
2020-11-11T00:00:00.000Z,16.67,90.87,20.85,19.05,22.6,8.953,83
2020-11-12T00:00:00.000Z,22.48,45.95,28.55,25.41,31.5,4.593,105
2020-11-13T00:00:00.000Z,31.23,1167.75,40.92,38.03,118.35,408.93,105
2020-11-14T00:00:00.000Z,21.35,71.22,35.43,31.56,40.94,7.805,293
2020-11-15T00:00:00.000Z,13.3,130.25,26.5,20.96,33.04,12.854,272
2020-11-16T00:00:00.000Z,25.05,457.95,29.95,28.01,34.13,64.203,100
2020-11-17T00:00:00.000Z,24.55,40.17,32.09,30.25,34.11,3.127,84
2020-11-18T00:00:00.000Z,22.48,46.02,30.43,27.2,37,5.972,130
2020-11-19T00:00:00.000Z,22.13,1181.8,28.35,26.5,32.78,207.395,115
2020-11-20T00:00:00.000Z,16.52,38.6,25.97,21.25,31.68,6.066,119
2020-11-21T00:00:00.000Z,6.92,637.77,15.83,13.31,38.07,55.292,245
2020-11-22T00:00:00.000Z,7.12,46.4,24.84,18.32,31.23,9.15,242
2020-11-23T00:00:00.000Z,6.7,30.52,14.53,11.1,18.82,4.941,96
2020-11-24T00:00:00.000Z,12.33,1149.28,358.9,70.56,547.1,290.751,91
2020-11-25T00:00:00.000Z,15.53,1193.03,22.96,19.82,29.67,286.645,98
2020-11-26T00:00:00.000Z,6.35,21.17,12.48,10.59,14.67,2.953,88
2020-11-27T00:00:00.000Z,13.5,26.65,19.72,17.3,21.95,3.195,90
2020-11-28T00:00:00.000Z,9.35,52.4,21.65,15.4,25.7,6.602,275
2020-11-29T00:00:00.000Z,4.7,50.48,11.1,8.49,15.93,10.03,213
2020-11-30T00:00:00.000Z,7.37,36.5,15.46,13.8,17.42,4.305,66
2020-12-01T00:00:00.000Z,13.15,33.63,20.5,16.86,23.09,4.006,73
2020-12-02T00:00:00.000Z,8.85,22.45,13.38,11.93,15.65,2.844,50
2020-12-03T00:00:00.000Z,11.2,27.85,15.98,13.6,23.52,5.142,74
2020-12-04T00:00:00.000Z,15.45,33.58,22.58,21.29,24.07,3.102,85
2020-12-05T00:00:00.000Z,12.33,56.6,23.64,20.62,27.05,7.58,206
2020-12-06T00:00:00.000Z,18.48,1296.34,1048.01,188.19,1078.04,450.765,236
2020-12-07T00:00:00.000Z,11.6,1049.59,24.57,20.95,28.94,335.897,273
2020-12-08T00:00:00.000Z,23.83,46.95,32.17,27.85,35.78,4.893,92
2020-12-09T00:00:00.000Z,36.13,57.08,42.97,39.4,45.9,4.752,72
2020-12-10T00:00:00.000Z,28.12,90.05,52.78,43.1,59.2,11.004,151
2020-12-11T00:00:00.000Z,20.92,92,37.85,28.76,48.92,16.062,217
2020-12-12T00:00:00.000Z,16.93,51.42,35.33,30.66,40.32,7.025,173
2020-12-13T00:00:00.000Z,15.53,167.95,42.17,29.5,74.95,26.602,243
2020-12-14T00:00:00.000Z,77.27,111.4,92.2,87.3,103.62,9.144,86
2020-12-15T00:00:00.000Z,30.08,56.2,43.52,39.47,49.13,5.807,102
2020-12-16T00:00:00.000Z,11.7,37.5,22.5,16.32,24.57,4.994,83
2020-12-17T00:00:00.000Z,20.45,43.4,33.22,28.73,36.15,5.139,86
2020-12-18T00:00:00.000Z,7.42,1171.15,18.25,10.98,254.2,383.229,108
2020-12-19T00:00:00.000Z,6.05,30.8,15.3,13.03,18.5,4.054,274
2020-12-20T00:00:00.000Z,7.37,1146.4,15.63,13.55,17.98,174.848,285
2020-12-21T00:00:00.000Z,24.27,65.3,29.42,27.45,31.37,5.517,82
2020-12-22T00:00:00.000Z,24.25,48.98,30.74,27.86,36.84,6.865,80
2020-12-23T00:00:00.000Z,28.67,51.85,38.94,33.45,44.93,6.468,98
2020-12-24T00:00:00.000Z,31.65,59.48,45.6,39.04,49.5,6.399,95
2020-12-25T00:00:00.000Z,22.95,48.02,34.93,30.44,40.04,6.207,112
2020-12-26T00:00:00.000Z,23.57,59.85,32.35,29.57,36.04,7.032,139
2020-12-27T00:00:00.000Z,9.18,144.35,21.81,19.6,26.2,10.466,250
2020-12-28T00:00:00.000Z,13.03,30.52,16.51,15.23,17.92,2.559,78
2020-12-29T00:00:00.000Z,32.04,54.45,37.88,35.79,44.95,5.456,87
2020-12-30T00:00:00.000Z,9,20,13.79,12.53,15.65,2.328,86
2020-12-31T00:00:00.000Z,11.48,44,20.2,16.23,26.73,6.65,255
2021-01-01T00:00:00.000Z,12.4,31.93,18.48,15.85,23.9,4.617,231
2021-01-02T00:00:00.000Z,13.55,1131.9,28.42,23.07,33.85,243.095,247
2021-01-03T00:00:00.000Z,20.5,1195.93,45.6,36.68,58.87,167.245,246
2021-01-04T00:00:00.000Z,15.3,32.9,22.17,19.16,25.46,3.983,72
2021-01-05T00:00:00.000Z,18.12,50.7,30.19,25.79,35.06,7.247,112
2021-01-06T00:00:00.000Z,21.35,267.98,26.87,24.26,31.19,40.466,88
2021-01-07T00:00:00.000Z,15.18,23.57,18.07,17.3,19.98,1.842,69
2021-01-08T00:00:00.000Z,5.92,23.57,12.15,10.38,16.7,4.34,87
2021-01-09T00:00:00.000Z,4.25,31.17,13.62,9.63,17.57,5.397,242
2021-01-10T00:00:00.000Z,8.18,49.75,27.05,15.78,32.2,9.673,207
2021-01-11T00:00:00.000Z,14,27.1,18.62,16.89,20.44,2.401,73
2021-01-12T00:00:00.000Z,28.9,47.3,34.35,32.61,36.77,3.604,73
2021-01-13T00:00:00.000Z,41.9,97.12,52.5,50.04,56.71,8.077,89
2021-01-14T00:00:00.000Z,75.12,151.9,84.77,80.45,96.18,11.619,85
2021-01-15T00:00:00.000Z,54.85,205.8,79.81,64.69,136.04,40.338,97
2021-01-16T00:00:00.000Z,35.22,147.87,46.3,43.08,52.73,26.849,175
2021-01-17T00:00:00.000Z,15.18,120.42,31.57,21.74,44.99,23.548,161
2021-01-18T00:00:00.000Z,25.15,122.85,42.27,37.74,45.89,10.142,97
2021-01-19T00:00:00.000Z,32.65,99.97,53.92,44.65,64.92,12.603,210
2021-01-20T00:00:00.000Z,38.17,125.6,56.75,45.63,93.42,23.942,219
2021-01-21T00:00:00.000Z,30.65,152.16,60.4,46.78,74.75,27.239,213
2021-01-22T00:00:00.000Z,42,202.9,88.65,79.26,110.5,25.203,209
2021-01-23T00:00:00.000Z,19.14,316.25,44.91,26.12,53.2,34.938,200
2021-01-24T00:00:00.000Z,16.45,1133.25,24.8,19.42,69.8,114.511,163
2021-01-25T00:00:00.000Z,13.43,29.48,18.98,16.37,21.93,3.521,79
2021-01-26T00:00:00.000Z,23.98,39.54,28.52,26.82,31.99,3.407,77
2021-01-27T00:00:00.000Z,23.12,46.68,34.4,26.35,36.6,6.746,87
2021-01-28T00:00:00.000Z,22.25,77.34,34.72,30.26,50.26,15.947,81
2021-01-29T00:00:00.000Z,37.7,69.84,55.95,52.05,59.08,6.404,94
2021-01-30T00:00:00.000Z,25.6,78.8,49.75,32.34,62.72,15.347,209
2021-01-31T00:00:00.000Z,24.1,172.87,59.5,38.52,75.08,20.392,229
2021-02-01T00:00:00.000Z,53.58,73.42,61.7,59.5,65.12,4.172,67
2021-02-02T00:00:00.000Z,41.28,108.9,52.93,46.7,71.5,14.432,66
2021-02-03T00:00:00.000Z,53.4,118.53,66.13,61.65,72.5,9.503,58
2021-02-04T00:00:00.000Z,50.75,1157.63,1134.13,120.05,1144.63,483.095,87
2021-02-05T00:00:00.000Z,46.77,165.62,58.98,55.02,68.84,22.733,85
2021-02-06T00:00:00.000Z,20.35,214.38,53.42,30.23,59.33,36.269,238
2021-02-07T00:00:00.000Z,21.1,133.43,42.65,27.17,63.4,19.38,213
2021-02-08T00:00:00.000Z,14.15,32.93,18.42,17.02,21.2,3.723,94
2021-02-09T00:00:00.000Z,9.08,1194.09,1177.45,1169.88,1179.48,370.844,58
2021-02-10T00:00:00.000Z,15.35,45.35,23.77,20.2,30.25,7.188,79
2021-02-11T00:00:00.000Z,22.15,51.68,29,26.81,33.67,5.871,85
2021-02-12T00:00:00.000Z,12.5,44.45,29.49,18.16,35.47,9.168,220
2021-02-13T00:00:00.000Z,19.64,98.87,27.67,23.31,37.42,12.711,189
2021-02-14T00:00:00.000Z,16.64,68.22,23.02,19.32,27.65,9.977,191
2021-02-15T00:00:00.000Z,21.68,35.22,23.98,23.15,25.75,2.888,69
2021-02-16T00:00:00.000Z,22.4,51.5,26.01,24.2,31.68,7.823,86
2021-02-17T00:00:00.000Z,32.1,57.08,38.03,35.22,44.81,6.617,92
2021-02-18T00:00:00.000Z,19.57,1168.65,30.69,23.46,39.29,168.967,88
2021-02-19T00:00:00.000Z,18.73,55.63,30.24,21.62,42.33,10.919,90
2021-02-20T00:00:00.000Z,18.85,74.88,37.83,30.8,55.2,14.624,239
2021-02-21T00:00:00.000Z,28.88,83.05,52.19,38.65,57.18,11.601,220
2021-02-22T00:00:00.000Z,28.45,45.8,32.42,30.74,34.64,2.975,76
2021-02-23T00:00:00.000Z,39.97,57.28,47.83,44.77,50.88,3.868,77
2021-02-24T00:00:00.000Z,25.02,40.95,29.72,27.74,34.92,4.208,80
2021-02-25T00:00:00.000Z,42.75,60.9,48.85,46.35,52.71,3.795,89
2021-02-26T00:00:00.000Z,33.7,70.75,44.7,41.04,51.14,6.678,168
2021-02-27T00:00:00.000Z,40.03,87.15,63.9,54.47,67.09,10.034,116
2021-02-28T00:00:00.000Z,24.05,133.77,39.58,28.7,63.19,28.202,233
2021-03-01T00:00:00.000Z,11.23,21.3,14.89,12.38,17.98,2.848,78
2021-03-02T00:00:00.000Z,5.3,18.3,8.28,7,10.9,3.013,78
2021-03-03T00:00:00.000Z,9.69,27.92,14.35,12.85,22.55,5.295,82
2021-03-04T00:00:00.000Z,10.55,24.8,13.37,12.48,14.63,2.028,83
2021-03-05T00:00:00.000Z,15.55,31.8,20.02,18.63,21.77,2.522,99
2021-03-06T00:00:00.000Z,13.35,27.67,18.6,17.32,20.45,2.434,195
2021-03-07T00:00:00.000Z,11.3,39.63,20.75,16.25,23.75,6.028,206
2021-03-08T00:00:00.000Z,14.57,45.57,22.65,18.02,35.03,8.745,83
2021-03-11T00:00:00.000Z,936.15,936.15,936.15,936.15,936.15,0,1
2021-03-13T00:00:00.000Z,38.25,166,53.63,47.25,72,17.45,126
2021-03-14T00:00:00.000Z,42.25,95.75,67,51.13,75.5,13.542,217
2021-03-15T00:00:00.000Z,46,64.5,54,51.75,58.25,4.357,83
2021-03-16T00:00:00.000Z,56,72.25,64.75,63,66.75,3.042,83
2021-03-17T00:00:00.000Z,58.75,78,67.75,65.38,71.5,3.939,93
2021-03-18T00:00:00.000Z,55,73.5,63.5,61,65,3.623,98
2021-03-19T00:00:00.000Z,53.75,68,60.25,58,62,2.698,94
2021-03-20T00:00:00.000Z,35.75,75.5,57.38,44.75,63.75,10.857,198
2021-03-21T00:00:00.000Z,36.75,66,56.5,49,60,6.667,159
2021-03-22T00:00:00.000Z,32.75,113.5,63.25,40.75,79.63,22.289,105
2021-03-23T00:00:00.000Z,69.5,101,79.5,75.88,88,7.84,128
2021-03-24T00:00:00.000Z,70,98.25,80.25,76.75,86.63,6.654,69
2021-03-25T00:00:00.000Z,32.5,71.25,51.88,40,59.25,10.9,78
2021-03-26T00:00:00.000Z,22,35,26.75,25.13,28.88,2.914,53
2021-03-27T00:00:00.000Z,28,52.75,35.5,32.75,41.25,5.845,123
2021-03-28T00:00:00.000Z,21,65.5,35,26.75,46.25,11.701,113
2021-03-29T00:00:00.000Z,13.5,32,20.67,17,24,4.18,77
2021-03-30T00:00:00.000Z,23.75,47.5,36,33,38.5,5.224,66
2021-03-31T00:00:00.000Z,16,51,21.25,19.25,24,6.533,54
2021-04-01T00:00:00.000Z,9,22,12.25,10.75,14.75,2.747,67
2021-04-02T00:00:00.000Z,8,27.25,14,10.25,19.5,4.969,80
2021-04-03T00:00:00.000Z,13.25,59.25,30.75,19.13,40,13.495,148
2021-04-04T00:00:00.000Z,11.27,50.5,21.04,16.07,34.25,10.393,122
2021-04-05T00:00:00.000Z,36.38,99.2,46.8,41.15,53.14,15.341,57
2021-04-06T00:00:00.000Z,17.67,140.75,30.01,23.15,43.04,32.729,156
2021-04-07T00:00:00.000Z,24.48,69.53,44.41,29.03,47.23,10.229,64
2021-04-08T00:00:00.000Z,17.27,53.8,23.35,20.9,27.48,8.113,71
2021-04-09T00:00:00.000Z,25.33,55.7,34.35,29.92,40.53,7.48,73
2021-04-10T00:00:00.000Z,21.92,48.9,31.15,29.17,34.13,5.493,159
2021-04-11T00:00:00.000Z,10.25,63.77,34.97,18.63,40.58,14.165,83
2021-04-12T00:00:00.000Z,22.7,36,27.11,25.38,29.8,3.039,38
2021-04-13T00:00:00.000Z,11.03,30.27,19.19,15.95,22.08,4.532,110
2021-04-14T00:00:00.000Z,11.35,32.35,17.1,14.09,19.39,4.902,65
2021-04-15T00:00:00.000Z,7.82,50.33,16.91,14.6,22.17,7.748,102
2021-04-16T00:00:00.000Z,8.68,34.7,13.18,11.25,22.7,7.705,118
2021-04-17T00:00:00.000Z,8.82,46.35,15.5,11.44,22.81,10.517,97
2021-04-18T00:00:00.000Z,2.7,16.02,8.18,6.17,11.9,3.412,92
2021-04-19T00:00:00.000Z,3.75,48.05,10.02,7.56,21.45,8.668,88
2021-04-20T00:00:00.000Z,3.03,12.95,7.32,5,9.68,2.74,55
2021-04-21T00:00:00.000Z,9.1,40.45,15.3,13.81,18.37,5.654,56
2021-04-22T00:00:00.000Z,8.27,35.7,17.51,10.88,20.88,6.301,74
2021-04-23T00:00:00.000Z,9.25,26.17,13.95,11.6,17.3,4.128,39
2021-04-24T00:00:00.000Z,14.02,35,19.6,17,24.85,5.055,94
2021-04-25T00:00:00.000Z,8.07,46.83,21.84,15.8,24.67,6.635,146
2021-04-26T00:00:00.000Z,14.6,25.25,18.16,16.23,19.77,2.541,38
2021-04-27T00:00:00.000Z,19.27,40.4,28.89,23.35,31.8,5.452,46
2021-04-28T00:00:00.000Z,17.82,17.82,17.82,17.82,17.82,0,1
2021-04-29T00:00:00.000Z,8.82,16.67,11.76,11.3,12.63,1.577,24
2021-04-30T00:00:00.000Z,5.3,52.8,12.71,10.55,17.32,12.693,28
2021-05-01T00:00:00.000Z,13.93,89.4,20.85,18.47,36.08,19.11,91
2021-05-02T00:00:00.000Z,9.13,100,17.82,14.6,24.95,16.576,79
2021-05-03T00:00:00.000Z,13.4,38.04,25.48,22.59,32.74,5.923,96
2021-05-04T00:00:00.000Z,12.45,25.2,15.68,14.82,17.17,3.159,42
2021-05-05T00:00:00.000Z,14.07,29.02,23.41,18.01,25.99,4.813,16
2021-05-06T00:00:00.000Z,3.33,21.45,6.25,4.59,15.59,5.835,29
2021-05-07T00:00:00.000Z,9.19,20.73,12.51,10.95,14.75,2.613,46
2021-05-08T00:00:00.000Z,4.84,31.77,12.38,10.36,15.88,4.465,112
2021-05-09T00:00:00.000Z,12.15,35.6,18.63,17.22,19.98,2.541,137
2021-05-10T00:00:00.000Z,6.53,27.55,14.65,9.69,20.83,6.147,114
2021-05-11T00:00:00.000Z,4.72,25.05,13.19,9.73,17.55,4.945,94
2021-05-12T00:00:00.000Z,5,16.89,7.6,6.12,11.96,3.217,69
2021-05-13T00:00:00.000Z,3.53,22.4,8.81,6.4,10.88,3.663,112
2021-05-14T00:00:00.000Z,2.78,18.35,5.57,4.26,7.19,2.83,61
2021-05-15T00:00:00.000Z,4.32,21.92,9.84,7.88,13.52,3.652,98
2021-05-16T00:00:00.000Z,5.32,23.08,9.88,7.82,14.63,4.344,134
2021-05-17T00:00:00.000Z,3.53,20.35,6.59,4.94,10.95,3.923,92
2021-05-18T00:00:00.000Z,3.97,25.02,12.48,8.19,17.07,5.233,58
2021-05-19T00:00:00.000Z,3.55,13.9,7.88,6.65,10.02,2.347,42
2021-05-20T00:00:00.000Z,2.4,15.63,6.8,4.07,9.1,3.296,103
2021-05-21T00:00:00.000Z,2,8.27,3.83,3.17,5.55,1.572,54
2021-05-22T00:00:00.000Z,3.08,22.75,7.28,5.42,9.46,3.541,45
2021-05-23T00:00:00.000Z,3.08,9.35,4.28,3.42,8.52,2.363,7
2021-05-24T00:00:00.000Z,9.88,18.82,13.36,11.38,15.15,2.244,20
2021-05-25T00:00:00.000Z,3.5,9,5.39,4.05,7.12,1.745,24
2021-05-26T00:00:00.000Z,6.3,17.82,9.6,8.48,10.93,1.954,118
2021-05-27T00:00:00.000Z,10.88,16.77,12.4,11.31,12.68,1.641,9
2021-05-28T00:00:00.000Z,2.17,15.1,4.55,3.38,5.47,2.3,55
2021-05-29T00:00:00.000Z,3.35,19.3,8.35,6.72,11.93,3.786,75
2021-05-30T00:00:00.000Z,2.95,17.75,7.61,6.28,9.65,2.845,46
2021-05-31T00:00:00.000Z,6.28,10.9,7.97,7.3,9.69,1.38,14
2021-06-01T00:00:00.000Z,5.78,14.63,8.65,7.52,10.78,2.321,25
2021-06-02T00:00:00.000Z,6.13,14.8,8.9,7.95,9.5,1.654,39
2021-06-03T00:00:00.000Z,3.75,31.52,8.63,7.24,10.18,2.999,121
2021-06-04T00:00:00.000Z,5.65,14.57,8.23,6.85,9.65,2.192,46
2021-06-05T00:00:00.000Z,3.88,13.68,7.28,6.3,8.77,2.037,63
2021-06-06T00:00:00.000Z,2.7,12.23,5.32,4.12,7.72,2.381,64
2021-06-07T00:00:00.000Z,1.6,43,5.09,4.13,7.05,4.532,115
2021-06-08T00:00:00.000Z,2.2,11.77,4.78,3.76,5.86,1.756,89
2021-06-09T00:00:00.000Z,2.63,20.13,7,4.95,8.88,2.948,111
2021-06-10T00:00:00.000Z,1.53,23.25,5.39,3.82,7.54,3.177,120
2021-06-11T00:00:00.000Z,1.8,23.52,7.14,4.42,9.84,4.345,112
2021-06-12T00:00:00.000Z,6.93,21.02,12.09,10.18,14.5,2.979,90
2021-06-13T00:00:00.000Z,4.63,23.23,13.89,10.19,16.45,4.132,86
2021-06-14T00:00:00.000Z,3.45,25.5,7,6.4,8.78,3.673,81
2021-06-15T00:00:00.000Z,2.63,12.65,6.1,5.07,7.4,1.964,113
2021-06-16T00:00:00.000Z,3.5,22.33,12.63,6.88,17.77,5.471,83
2021-06-17T00:00:00.000Z,4.18,24.48,7.28,6.22,8.8,3.942,22
2021-06-18T00:00:00.000Z,2.67,17.23,5.97,4.59,7.78,2.456,98
2021-06-19T00:00:00.000Z,4.43,13.57,8.43,7.98,10.15,2.054,40
2021-06-20T00:00:00.000Z,6.47,21.65,13.87,11.27,16,3.661,82
2021-06-21T00:00:00.000Z,30.25,30.25,30.25,30.25,30.25,0,1
2021-06-22T00:00:00.000Z,12.7,24.73,17.67,16.39,19.09,2.708,25
2021-06-23T00:00:00.000Z,6.8,17.38,13.02,9.44,17.2,3.853,5
2021-06-24T00:00:00.000Z,7.1,20.9,13.91,9.93,16.88,3.889,80
2021-06-25T00:00:00.000Z,5.68,16.88,10.02,7.88,11.14,2.537,72
2021-06-26T00:00:00.000Z,4.63,18.77,14.43,12.15,15.98,3.468,54
2021-06-27T00:00:00.000Z,1.6,19.8,7.1,4.78,7.72,4.006,15
2021-06-28T00:00:00.000Z,6.72,14.85,9.27,8.11,10.6,2.334,8
2021-06-29T00:00:00.000Z,6.6,20.75,11.25,9.55,13.2,3.142,67
2021-06-30T00:00:00.000Z,5.3,10.19,7.2,6.32,8.88,1.451,21
2021-07-01T00:00:00.000Z,1.95,7.07,3.58,2.95,4.47,1.248,25
2021-07-02T00:00:00.000Z,1.73,7.88,4.68,3.07,5.43,1.533,37
2021-07-03T00:00:00.000Z,1.63,10.25,4.97,3.84,6.25,1.872,141
2021-07-04T00:00:00.000Z,2.17,13,4.34,3.43,5.29,1.751,92
2021-07-05T00:00:00.000Z,2.42,28.27,5.04,4,6.45,3.222,98
2021-07-06T00:00:00.000Z,2.83,14.15,5.7,4.78,7.62,2.129,65
2021-07-07T00:00:00.000Z,1.63,14.05,4.53,3.49,5.77,1.782,236
2021-07-08T00:00:00.000Z,1.7,35.88,5.4,4.01,7.34,3.725,225
2021-07-09T00:00:00.000Z,3.2,51.67,9.15,7.43,11.93,4.431,259
2021-07-10T00:00:00.000Z,6.55,25.3,12,9.65,16.54,4.856,37
2021-07-11T00:00:00.000Z,2.15,6.4,3.65,2.63,6.04,1.597,5
2021-07-12T00:00:00.000Z,1.27,11.55,5.57,4.07,7.87,2.35,95
2021-07-13T00:00:00.000Z,5,23.5,8.91,7.04,12.42,4.64,36
2021-07-14T00:00:00.000Z,4.2,27.05,8.03,6.32,10.55,4.001,66
2021-07-15T00:00:00.000Z,5.35,11.57,7.63,6.55,8.88,1.518,40
2021-07-16T00:00:00.000Z,2.2,24.55,3.83,3.1,7.76,6.077,61
2021-07-17T00:00:00.000Z,3.97,15.63,8.32,7.25,9.8,2.111,95
2021-07-18T00:00:00.000Z,1.25,9.98,2.67,1.77,4.09,2.14,35
2021-07-19T00:00:00.000Z,3.33,6.13,4.84,3.88,5.38,0.863,10
2021-07-20T00:00:00.000Z,2.33,10.38,4.75,3.83,5.9,1.586,77
2021-07-21T00:00:00.000Z,4.97,18.63,12.15,9.98,14.2,2.878,89
2021-07-22T00:00:00.000Z,9.57,17.95,14.1,13.13,14.64,1.648,56
2021-07-23T00:00:00.000Z,13.3,19.82,15.49,14.71,16.64,1.67,16
2021-07-24T00:00:00.000Z,7.03,28.98,15.93,10.32,19,5.395,31
2021-07-25T00:00:00.000Z,4.68,13.38,8,6.37,10.21,2.402,69
2021-07-26T00:00:00.000Z,2.9,29.48,12.55,9.88,15.48,4.824,95
2021-07-28T00:00:00.000Z,4.8,12.6,7.9,6.56,9.31,2.029,73
2021-07-29T00:00:00.000Z,6.6,14.43,8.77,7.64,9.99,1.845,17
2021-07-30T00:00:00.000Z,9.73,19.95,11.05,10.43,15.68,3.324,10
2021-07-31T00:00:00.000Z,6.43,19.23,11.93,10.71,14.59,2.573,28
2021-08-01T00:00:00.000Z,8.18,19.1,11,9.57,12.31,2.225,33
2021-08-02T00:00:00.000Z,7.35,17.75,11.77,10.75,13.3,2.164,51
2021-08-03T00:00:00.000Z,4.4,12.93,7.54,6.25,9.6,2.33,50
2021-08-04T00:00:00.000Z,4.57,21.1,9.72,8.56,11.47,3.069,32
2021-08-05T00:00:00.000Z,9.13,19.57,15.15,12.44,16.46,2.641,28
2021-08-07T00:00:00.000Z,3.3,14.4,9.69,8.57,10.64,1.921,36
2021-08-08T00:00:00.000Z,7.75,11.82,9.75,7.92,10.89,1.477,9
2021-08-09T00:00:00.000Z,4.97,9.38,8.02,7.05,8.48,1.253,8
2021-08-10T00:00:00.000Z,2.9,19.1,6.44,5.4,7.7,2.058,108
2021-08-11T00:00:00.000Z,1.85,16.42,10.58,7.52,13.04,4.075,48
2021-08-12T00:00:00.000Z,7.15,19.57,10.57,8.64,12.1,2.855,17
2021-08-13T00:00:00.000Z,1.8,14.18,5.78,4.2,7.89,2.621,173
2021-08-14T00:00:00.000Z,3.78,15.5,6.82,6,8.21,2.032,101
2021-08-15T00:00:00.000Z,2.7,5.75,4.87,3.42,5.68,1.239,4
2021-08-16T00:00:00.000Z,1.9,9.93,4.22,3.2,5.12,1.723,52
2021-08-17T00:00:00.000Z,4.28,10.7,6.89,5.81,8.44,1.666,52
2021-08-18T00:00:00.000Z,3.85,13.13,9.43,5.16,11.04,3.052,13
2021-08-19T00:00:00.000Z,4.65,25.1,8.32,6.97,9.73,3.28,107
2021-08-20T00:00:00.000Z,6.15,23.52,11.82,10.72,13.65,3.591,117
2021-08-21T00:00:00.000Z,4.09,48.8,8.88,7,12.24,6.709,53
2021-08-22T00:00:00.000Z,2.75,20.02,5.53,4.45,6.78,2.182,146
2021-08-23T00:00:00.000Z,2.29,8.35,4.13,3.3,4.88,1.165,134
2021-08-24T00:00:00.000Z,1.3,11.35,5.77,4.25,7.22,2.115,170
2021-08-25T00:00:00.000Z,3.47,12.2,5.9,4.53,6.93,1.777,27
2021-08-26T00:00:00.000Z,2.2,10.73,4.53,3.5,6.3,1.914,135
2021-08-27T00:00:00.000Z,3,12.38,5.2,4.32,6.51,1.961,61
2021-08-28T00:00:00.000Z,3.83,8.3,5.43,4.75,6.24,1.148,16
2021-08-29T00:00:00.000Z,3.7,14.32,10.55,8.11,11.6,2.526,37
2021-08-30T00:00:00.000Z,12.45,26.05,19.54,16.55,21.38,3.215,90
2021-08-31T00:00:00.000Z,4.63,1213.68,23.25,15.63,29.17,117.847,258
2021-09-01T00:00:00.000Z,9.25,94.75,30.92,22.34,39.65,12.802,213
2021-09-02T00:00:00.000Z,2.08,20.25,6.55,4.68,8.94,3.505,338
2021-09-03T00:00:00.000Z,2.02,27.2,4.59,3.78,5.92,2.534,208
2021-09-04T00:00:00.000Z,2.95,16.23,6.28,5.05,8.31,2.486,85
2021-09-05T00:00:00.000Z,3.8,22.7,11.3,9.48,12.95,2.629,327
2021-09-06T00:00:00.000Z,5.22,35,10.57,8.35,14.55,6.521,227
2021-09-07T00:00:00.000Z,4.28,14.33,8.35,6.63,9.88,2.304,107
2021-09-08T00:00:00.000Z,4.32,18.95,8.43,6.68,11.23,3.417,445
2021-09-09T00:00:00.000Z,2.7,34.47,6.4,4.53,16.92,8.467,135
2021-09-10T00:00:00.000Z,5.33,21.85,12.15,9.66,15.09,3.65,281
2021-09-11T00:00:00.000Z,3.15,10.38,5.45,4.42,6.65,1.489,76
2021-09-12T00:00:00.000Z,2.88,16.13,8.25,4.61,11.04,3.571,56
2021-09-13T00:00:00.000Z,13.73,13.73,13.73,13.73,13.73,0,1
2021-09-14T00:00:00.000Z,2.25,1039.47,12.57,5.9,885.35,412.743,67
2021-09-15T00:00:00.000Z,3.15,16.07,6.25,5.22,7.93,2.551,198
2021-09-16T00:00:00.000Z,2.2,12.35,5.32,4.22,7.33,2.14,206
2021-09-17T00:00:00.000Z,14.93,1192.97,136.05,37.79,182.58,287.315,153
2021-09-18T00:00:00.000Z,4.47,1195.32,1154.34,1027.26,1166.72,372.783,269
2021-09-19T00:00:00.000Z,3.85,33.53,9.57,6.94,17.92,6.745,141
2021-09-20T00:00:00.000Z,3.25,6.88,5.2,4.55,6.82,1.163,11
2021-09-21T00:00:00.000Z,1.85,11.35,6.47,4.53,7.61,2.346,77
2021-09-22T00:00:00.000Z,3.2,12.63,5.92,4.88,6.82,1.629,130
2021-09-23T00:00:00.000Z,4.63,12,7.25,6.15,8.19,1.504,67
2021-09-24T00:00:00.000Z,5.3,68.4,8.68,7.4,11.02,7.19,132
2021-09-25T00:00:00.000Z,2.5,7.2,4.12,3.63,5.32,1.289,18
2021-09-26T00:00:00.000Z,2.7,13.27,5.73,4.84,7.32,1.945,128
2021-09-27T00:00:00.000Z,4.63,23.67,8.46,7.03,10.05,3.055,142
