date,min,max,median,q1,q3,stdev,count
2020-10-31T00:00:00.000Z,3.5,999.9,17.88,12.23,999.9,491.362,320
2020-11-01T00:00:00.000Z,2.9,19.5,4.65,3.82,15.34,5.551,356
2020-11-02T00:00:00.000Z,14.65,18.95,16.93,16.32,17.5,0.842,91
2020-11-03T00:00:00.000Z,21,28.5,24.98,23.4,26.12,1.753,147
2020-11-04T00:00:00.000Z,15.4,45.98,24.94,17.64,36.17,9.713,102
2020-11-05T00:00:00.000Z,17.48,30.92,27.85,18.95,29.25,4.924,31
2020-11-06T00:00:00.000Z,10.4,29.15,13.02,11.47,15.63,3.822,148
2020-11-07T00:00:00.000Z,8.63,56.42,23.51,14.1,27.17,12.12,314
2020-11-08T00:00:00.000Z,27.05,52.08,32.53,30.79,34.07,3.243,296
2020-11-09T00:00:00.000Z,26.5,784.7,28.74,28.39,29.39,91.68,100
2020-11-10T00:00:00.000Z,16.89,25.17,19.05,18.25,21.2,1.831,110
2020-11-11T00:00:00.000Z,13.03,62.13,14.78,14.3,15.55,6.94,82
2020-11-12T00:00:00.000Z,19.14,29.4,21.95,20.47,25.13,2.62,105
2020-11-13T00:00:00.000Z,26.6,999.9,31.25,29.5,79.67,354.149,105
2020-11-14T00:00:00.000Z,15.2,52.53,25.02,22.19,27.75,5.544,293
2020-11-15T00:00:00.000Z,11.6,120.37,19.26,16.92,22.51,9.35,272
2020-11-16T00:00:00.000Z,19.07,431.32,22.81,21.92,24.22,61.684,100
2020-11-17T00:00:00.000Z,20.23,29.77,23.97,22.36,25.24,1.888,84
2020-11-18T00:00:00.000Z,18.64,34.38,23.72,21.35,29.27,4.032,130
2020-11-19T00:00:00.000Z,18.75,999.9,23.47,22.45,26.6,178.684,115
2020-11-20T00:00:00.000Z,14.83,34.43,23.12,17.75,28.3,5.586,119
2020-11-21T00:00:00.000Z,6.25,588.12,12.98,10.76,33.83,50.867,245
2020-11-22T00:00:00.000Z,6,38.88,21.93,15.2,28.3,8.467,242
2020-11-23T00:00:00.000Z,5.3,22.22,11.34,7.24,13.19,3.622,96
2020-11-24T00:00:00.000Z,8.38,999.9,334.8,65.5,506.63,270.625,91
2020-11-25T00:00:00.000Z,9.65,999.9,13.6,11.6,18.75,251.175,98
2020-11-26T00:00:00.000Z,5.03,12.3,7.48,5.62,8.84,1.763,88
2020-11-27T00:00:00.000Z,8.02,12.68,10.3,9.52,11.22,1.01,90
2020-11-28T00:00:00.000Z,6.47,32.04,14.55,8.63,17.82,4.849,275
2020-11-29T00:00:00.000Z,4.3,33.6,7.37,5.59,10.19,6.884,213
2020-11-30T00:00:00.000Z,6.55,15.72,11.02,7.83,11.65,2.092,66
2020-12-01T00:00:00.000Z,10.63,18,14.07,12.1,15.33,1.699,73
2020-12-02T00:00:00.000Z,6.1,11.1,9.14,8.44,9.93,1.213,50
2020-12-03T00:00:00.000Z,9.98,21.23,12.69,10.9,17.82,3.595,74
2020-12-04T00:00:00.000Z,13.68,24,17.07,16.27,18.27,2.001,85
2020-12-05T00:00:00.000Z,10.4,27.7,16.3,14.5,18.6,4.149,206
2020-12-06T00:00:00.000Z,13.35,999.9,969.44,175.13,996.22,414.767,236
2020-12-07T00:00:00.000Z,9.68,971.55,17.32,15.51,20.41,312.49,273
2020-12-08T00:00:00.000Z,17.7,28.8,24.74,20.9,26.39,2.952,92
2020-12-09T00:00:00.000Z,26.82,40.75,29.46,28.23,33.45,3.44,72
2020-12-10T00:00:00.000Z,20.85,57.43,36.47,31.6,45.7,8.678,151
2020-12-11T00:00:00.000Z,16.37,66.84,27.42,21.78,36.15,11.727,217
2020-12-12T00:00:00.000Z,14.25,36.77,26.37,23.51,31.23,5.044,173
2020-12-13T00:00:00.000Z,13.6,153.69,30.75,24.8,64.87,23.828,243
2020-12-14T00:00:00.000Z,68.75,97.25,82.37,77.42,92,7.963,86
2020-12-15T00:00:00.000Z,24.1,43.02,33.11,27.45,40.08,6.059,102
2020-12-16T00:00:00.000Z,8.68,18.62,16.27,9.98,16.85,3.426,83
2020-12-17T00:00:00.000Z,14.2,30.82,23.48,18.75,26.68,4.771,86
2020-12-18T00:00:00.000Z,5.17,999.9,13.58,7.09,234.31,339.823,108
2020-12-19T00:00:00.000Z,4.09,16.23,9.27,7.62,10.88,2.651,274
2020-12-20T00:00:00.000Z,5.75,999.9,10.85,9.19,11.88,156.033,285
2020-12-21T00:00:00.000Z,18.73,59.8,21.15,20.32,22.22,5.234,82
2020-12-22T00:00:00.000Z,18.82,33.18,23,21.02,27.42,4.064,80
2020-12-23T00:00:00.000Z,22.48,36.17,28.82,24.67,32.42,4.1,98
2020-12-24T00:00:00.000Z,22.52,42.27,34.27,28.35,37.25,4.912,95
2020-12-25T00:00:00.000Z,17.6,35.28,24.53,21.31,29.5,5.052,112
2020-12-26T00:00:00.000Z,19.45,44.42,25.77,22.55,27.5,5.156,139
2020-12-27T00:00:00.000Z,7.55,132.22,18.5,16.62,20.75,9.152,250
2020-12-28T00:00:00.000Z,11.7,15.98,13.68,13.05,14.33,0.893,78
2020-12-29T00:00:00.000Z,28.9,48.87,32.33,31.4,39.78,4.745,87
2020-12-30T00:00:00.000Z,7.62,12.05,9.39,8.9,10.4,1.016,86
2020-12-31T00:00:00.000Z,9.43,30.95,12.9,11.4,18.57,4.355,255
2021-01-01T00:00:00.000Z,9.38,22.25,13.32,11.85,17.67,3.187,231
2021-01-02T00:00:00.000Z,9.58,999.9,20.39,15.2,23.57,223.702,247
2021-01-03T00:00:00.000Z,18.02,999.9,30.96,23.3,46.13,149.628,246
2021-01-04T00:00:00.000Z,12.9,21,16.5,14.25,18.44,2.153,72
2021-01-05T00:00:00.000Z,15.03,37.35,23.05,20.82,29.16,5.756,112
2021-01-06T00:00:00.000Z,17.77,239.25,21.3,19.14,23.17,36.821,88
2021-01-07T00:00:00.000Z,13.58,17.92,15.55,14.98,16.13,0.847,69
2021-01-08T00:00:00.000Z,4.7,15.38,8.19,7.1,12.7,3.027,87
2021-01-09T00:00:00.000Z,3.6,19.57,8.61,5.6,12.23,3.73,242
2021-01-10T00:00:00.000Z,6.85,37.28,19.2,10.08,23.05,7.299,206
2021-01-11T00:00:00.000Z,9.33,17.17,11.4,10.56,14.47,2.139,73
2021-01-12T00:00:00.000Z,20.1,28.75,24.23,23.18,25,1.429,73
2021-01-13T00:00:00.000Z,33.54,64.67,38.47,37.17,43.23,5.577,89
2021-01-14T00:00:00.000Z,54.13,129.57,62.95,59.34,72.34,10.583,85
2021-01-15T00:00:00.000Z,48.68,159.1,70.62,56.47,119.08,33.148,97
2021-01-16T00:00:00.000Z,31.8,125.47,40.9,37.9,45.73,22.132,175
2021-01-17T00:00:00.000Z,13.08,101,24.63,16.7,40.08,21.581,161
2021-01-18T00:00:00.000Z,17.95,42.85,32.85,29.82,35.33,4.7,97
2021-01-19T00:00:00.000Z,28.12,69.05,37.78,32.93,51.13,9.608,210
2021-01-20T00:00:00.000Z,30.7,96.78,42.88,35.22,68.7,17.333,219
2021-01-21T00:00:00.000Z,25.92,114.07,46.13,31.21,56.7,20.337,213
2021-01-22T00:00:00.000Z,35.22,143.43,65.95,58.44,86.85,19.097,209
2021-01-23T00:00:00.000Z,16.25,292.98,37.86,21.61,45.07,28.764,200
2021-01-24T00:00:00.000Z,13.97,999.9,20.2,16.14,55.95,102.637,163
2021-01-25T00:00:00.000Z,11.3,20.23,13.83,12.65,16.17,2.224,79
2021-01-26T00:00:00.000Z,21.5,32.79,24.65,23.49,27.1,2.606,77
2021-01-27T00:00:00.000Z,20.37,40.63,29.98,22.17,32.15,6.225,87
2021-01-28T00:00:00.000Z,18.27,56.85,28.42,24.68,40.32,12.503,81
2021-01-29T00:00:00.000Z,29.27,47.25,43.44,42.17,44.77,3.928,94
2021-01-30T00:00:00.000Z,20.57,53.92,37.1,24.3,47.04,10.939,209
2021-01-31T00:00:00.000Z,18.27,160.19,41.98,26.51,52.97,16.293,229
2021-02-01T00:00:00.000Z,43.65,54.55,46.95,46.08,48.38,2.092,67
2021-02-02T00:00:00.000Z,26.2,98.3,42.69,36.75,57.78,12.528,66
2021-02-03T00:00:00.000Z,42.23,107.43,56.79,52.55,60.2,8.649,58
2021-02-04T00:00:00.000Z,38.07,999.9,999.9,108.85,999.9,422.627,87
2021-02-05T00:00:00.000Z,34.08,153.19,42.67,41.03,51.93,24.348,85
2021-02-06T00:00:00.000Z,13.43,200.07,38.54,22.4,42.3,35.648,238
2021-02-07T00:00:00.000Z,16.14,71.2,35.83,20.19,50.64,14.499,213
2021-02-08T00:00:00.000Z,10.75,23.83,12.63,11.55,14.45,3.373,94
2021-02-09T00:00:00.000Z,7.72,999.9,999.9,999.9,999.9,313.878,58
2021-02-10T00:00:00.000Z,13.08,34.03,18.77,16.5,22.6,5.089,79
2021-02-11T00:00:00.000Z,18.85,34.5,23.07,20.5,25.4,3.75,85
2021-02-12T00:00:00.000Z,10.5,38.42,23.84,13.85,27.01,7.808,220
2021-02-13T00:00:00.000Z,17.7,79.67,24.6,20.96,32.97,10.011,189
2021-02-14T00:00:00.000Z,15.03,57.88,19.64,17.14,24.3,8.322,191
2021-02-15T00:00:00.000Z,19.3,26.37,21,20.47,21.94,1.581,69
2021-02-16T00:00:00.000Z,19.87,41,22.1,21.33,26.9,6.107,86
2021-02-17T00:00:00.000Z,28.8,47.55,33.22,30.97,39.46,5.323,92
2021-02-18T00:00:00.000Z,17.48,999.9,26.94,18.8,34.07,145.152,88
2021-02-19T00:00:00.000Z,15.63,40.47,24.4,17.55,34.45,8.513,90
2021-02-20T00:00:00.000Z,16.55,50.8,28.2,22.82,42.88,10.648,239
2021-02-21T00:00:00.000Z,23.52,59.97,43.99,32.21,47.12,8.961,220
2021-02-22T00:00:00.000Z,22.2,27.15,24.22,23.55,25.23,1.183,76
2021-02-23T00:00:00.000Z,35,47.67,40.92,38.61,44.22,3.315,77
2021-02-24T00:00:00.000Z,21.85,32.97,24.34,23.13,29.85,3.543,80
2021-02-25T00:00:00.000Z,38.35,50.13,43.4,41.23,47.29,3.33,89
2021-02-26T00:00:00.000Z,29.1,55.97,37.15,35.24,43.78,5.528,168
2021-02-27T00:00:00.000Z,32.7,72.8,55.4,46.27,59.02,9.052,116
2021-02-28T00:00:00.000Z,20.3,105.32,33.04,24.15,53.71,21.731,233
2021-03-01T00:00:00.000Z,10.1,17.63,12.42,11.05,15.48,2.453,78
2021-03-02T00:00:00.000Z,4.7,11.55,5.98,5.5,7.28,1.936,78
2021-03-03T00:00:00.000Z,6.72,20.7,8.64,7.95,17.89,5.035,82
2021-03-04T00:00:00.000Z,9.18,15.23,10.25,9.93,10.77,1.269,83
2021-03-05T00:00:00.000Z,11.35,16.03,13.38,12.93,14.18,0.929,99
2021-03-06T00:00:00.000Z,11.27,17.77,14.45,13.27,15.27,1.385,195
2021-03-07T00:00:00.000Z,9.8,31.65,16.8,11.9,19.92,4.683,206
2021-03-08T00:00:00.000Z,13.07,37.36,17.27,15.57,30.88,7.977,83
2021-03-11T00:00:00.000Z,852.5,852.5,852.5,852.5,852.5,0,1
2021-03-13T00:00:00.000Z,36.5,165.5,46.25,42.25,59.5,14.311,126
2021-03-14T00:00:00.000Z,38.75,76,54.5,44.63,61,9.491,217
2021-03-15T00:00:00.000Z,41,53,46.5,45,49,2.466,83
2021-03-16T00:00:00.000Z,49,56.5,53.75,52,54.75,1.842,83
2021-03-17T00:00:00.000Z,48,60,54,51.75,55.63,2.392,93
2021-03-18T00:00:00.000Z,45.5,56.5,50,49,50.75,2.173,98
2021-03-19T00:00:00.000Z,43,53.25,48.13,46.75,49.75,1.864,94
2021-03-20T00:00:00.000Z,31.5,60.75,46.38,36.5,50.5,7.63,198
2021-03-21T00:00:00.000Z,33,51.5,45,39.25,48,4.717,159
2021-03-22T00:00:00.000Z,28,96.25,50.75,34.25,62.5,20.681,105
2021-03-23T00:00:00.000Z,56,88,64,61.63,71.63,6.833,128
2021-03-24T00:00:00.000Z,59,80.5,65,62.63,69.5,5.087,69
2021-03-25T00:00:00.000Z,29.75,57.75,44.75,37,50,7.375,78
2021-03-26T00:00:00.000Z,19.75,29.25,23.75,22.25,25.63,2.349,53
2021-03-27T00:00:00.000Z,24.75,45.5,33,29.75,38,4.732,123
2021-03-28T00:00:00.000Z,19.5,54,31.5,24.25,41.88,9.387,113
2021-03-29T00:00:00.000Z,12.75,27.25,18.25,16,21.88,3.641,77
2021-03-30T00:00:00.000Z,21.25,40.5,34.13,31.75,36,4.589,66
2021-03-31T00:00:00.000Z,15,44,19.25,17.75,23,5.942,54
2021-04-01T00:00:00.000Z,8,19.75,10.75,9.25,12.75,2.379,67
2021-04-02T00:00:00.000Z,7.5,24,12.75,9,17,4.478,80
2021-04-03T00:00:00.000Z,10.5,50,28.38,15.63,37.13,12.055,148
2021-04-04T00:00:00.000Z,6.78,38.75,15.14,11.5,28.65,9.691,122
2021-04-05T00:00:00.000Z,32.33,77.34,39.7,35.56,43.58,11.614,57
2021-04-06T00:00:00.000Z,14.02,104.55,21.03,17.38,35.7,25.319,156
2021-04-07T00:00:00.000Z,21.55,52.38,38.88,24.12,41.43,8.978,64
2021-04-08T00:00:00.000Z,14.98,46.63,18.32,17.35,22.63,6.66,71
2021-04-09T00:00:00.000Z,21.7,46.17,29.42,25.47,34.27,6.233,73
2021-04-10T00:00:00.000Z,17.73,39.28,27.42,25.63,28.83,4.053,159
2021-04-11T00:00:00.000Z,9.25,50.53,31.2,14.88,35.79,12.027,83
2021-04-12T00:00:00.000Z,18.98,27.05,23.49,21.02,25,2.245,38
2021-04-13T00:00:00.000Z,10.02,26.85,16.39,12.85,17.92,3.737,110
2021-04-14T00:00:00.000Z,9.55,24.92,11.9,10.76,15.17,3.977,65
2021-04-15T00:00:00.000Z,7.03,43.38,14.15,11.55,19.38,6.648,102
2021-04-16T00:00:00.000Z,6.95,27.57,10.72,9.73,19.8,6.132,118
2021-04-17T00:00:00.000Z,7.97,39.17,12.35,9.52,16.42,8.954,97
2021-04-18T00:00:00.000Z,1.8,13.18,5.9,3.99,8.77,3.238,92
2021-04-19T00:00:00.000Z,3.28,20.32,5.69,4.62,17.72,6.152,88
2021-04-20T00:00:00.000Z,2.29,8.77,5,2.95,6.9,1.978,55
2021-04-21T00:00:00.000Z,7.93,31.8,11.82,10.35,13.91,4.065,56
2021-04-22T00:00:00.000Z,7.4,23.65,14.93,9.02,18.3,4.808,74
2021-04-23T00:00:00.000Z,8.35,15.4,10.68,9.43,12.38,1.956,39
2021-04-24T00:00:00.000Z,12.2,27.45,15.8,14,17.02,3.039,94
2021-04-25T00:00:00.000Z,7.07,24.9,18.66,13.1,20.55,4.677,146
2021-04-26T00:00:00.000Z,11.4,19.88,15.62,14,17.32,2.052,38
2021-04-27T00:00:00.000Z,16.67,31.05,24.08,19.02,25.5,3.913,46
2021-04-28T00:00:00.000Z,13.02,13.02,13.02,13.02,13.02,0,1
2021-04-29T00:00:00.000Z,7.93,12.65,10,9.6,10.45,0.91,24
2021-04-30T00:00:00.000Z,4.87,47.1,9.34,8.44,12.64,11.776,28
2021-05-01T00:00:00.000Z,11.83,67.84,18.67,15.45,31.75,15.064,91
2021-05-02T00:00:00.000Z,7,76.06,12.57,10.18,18.92,13.102,79
2021-05-03T00:00:00.000Z,11.75,33.88,21.36,19.3,26.26,5.372,96
2021-05-04T00:00:00.000Z,11.25,21.45,12.91,12.32,14.05,2.737,42
2021-05-05T00:00:00.000Z,7,23.48,17.8,13.55,20.9,4.521,16
2021-05-06T00:00:00.000Z,2.22,19.2,2.95,2.59,13.44,5.672,29
2021-05-07T00:00:00.000Z,7.3,15.48,8.77,8.13,9.88,1.679,46
2021-05-08T00:00:00.000Z,3.92,23.7,10.25,8.22,13.17,3.559,112
2021-05-09T00:00:00.000Z,10.98,31.8,16.1,14.98,17.23,2.167,137
2021-05-10T00:00:00.000Z,5.5,24.43,12.74,7.28,18.02,5.316,114
2021-05-11T00:00:00.000Z,4.13,20.42,10.38,6.3,14.7,4.483,94
2021-05-12T00:00:00.000Z,4.28,12.2,5.4,4.72,8.75,2.609,69
2021-05-13T00:00:00.000Z,3.15,13.63,7.23,4.8,8.41,2.467,112
2021-05-14T00:00:00.000Z,2.38,11.68,3.9,2.87,5.03,1.634,61
2021-05-15T00:00:00.000Z,4.03,17.2,7.92,6.45,9.52,2.698,98
2021-05-16T00:00:00.000Z,4.8,19.13,7.92,7,11.05,3.415,134
2021-05-17T00:00:00.000Z,3.22,11.85,4.96,4.07,7.99,2.644,92
2021-05-18T00:00:00.000Z,3.55,18.45,8.74,5.32,12.55,3.941,58
2021-05-19T00:00:00.000Z,3.13,10.18,6.29,5.67,6.97,1.387,42
2021-05-20T00:00:00.000Z,2.08,14.13,3.6,2.92,6.3,2.609,102
2021-05-21T00:00:00.000Z,1.83,5.95,2.29,2.1,3.1,0.918,54
2021-05-22T00:00:00.000Z,1.6,13.48,4.28,3.5,4.63,2.004,45
2021-05-23T00:00:00.000Z,1.8,4.72,2.35,2,4.47,1.104,7
2021-05-24T00:00:00.000Z,4.8,5.9,5.32,5.21,5.46,0.278,20
2021-05-25T00:00:00.000Z,2.67,5.32,3.43,3.07,4.78,0.877,24
2021-05-26T00:00:00.000Z,5.09,10.98,6.57,6.2,7.13,1.063,118
2021-05-27T00:00:00.000Z,5.7,9.75,8.77,6.59,9.35,1.444,9
2021-05-28T00:00:00.000Z,1.7,7.7,2.78,2.29,3.47,1.177,55
2021-05-29T00:00:00.000Z,2.08,9.5,3.65,3.03,7.03,2.219,75
2021-05-30T00:00:00.000Z,1.83,9.38,4.3,3.75,4.59,1.504,46
2021-05-31T00:00:00.000Z,5.2,6.82,6.09,5.93,6.3,0.356,14
2021-06-01T00:00:00.000Z,3.9,7.25,5.15,4.13,6.06,1.063,25
2021-06-02T00:00:00.000Z,3.9,8.68,4.82,4.5,5.2,0.819,39
2021-06-03T00:00:00.000Z,2.88,11.15,5.2,4.68,5.81,1.188,121
2021-06-04T00:00:00.000Z,3.5,7.75,5.07,4.07,6.07,1.116,46
2021-06-05T00:00:00.000Z,2.9,7.28,4.25,3.63,5.43,1.074,63
2021-06-06T00:00:00.000Z,2.29,6.85,3.39,2.71,5.2,1.373,64
2021-06-07T00:00:00.000Z,1.4,38.92,3.13,2.77,3.6,3.492,115
2021-06-08T00:00:00.000Z,1.8,5.85,2.88,2.5,3.33,0.78,89
2021-06-09T00:00:00.000Z,1.9,6.43,4.05,2.72,4.87,1.143,111
2021-06-10T00:00:00.000Z,1.4,11.35,2.9,2.2,4,1.488,120
2021-06-11T00:00:00.000Z,1.3,15.32,3.62,2.62,4.8,2.235,112
2021-06-12T00:00:00.000Z,3.58,9.5,5.4,4.84,6.17,1.065,90
2021-06-13T00:00:00.000Z,3.25,10.7,7.2,5.95,8.4,1.859,86
2021-06-14T00:00:00.000Z,2.6,11.88,3.72,3.19,4.2,1.592,81
2021-06-15T00:00:00.000Z,1.8,5.78,3.42,3.04,3.9,0.662,113
2021-06-16T00:00:00.000Z,2,13.48,7.9,4.5,10.73,3.391,83
2021-06-17T00:00:00.000Z,2.47,6.2,4.53,3.9,4.84,0.852,22
2021-06-18T00:00:00.000Z,1.95,6.68,2.98,2.54,4.32,1.133,98
2021-06-19T00:00:00.000Z,3.13,5.4,4.44,4.13,4.78,0.49,40
2021-06-20T00:00:00.000Z,2.9,8.6,4.88,4.34,5.4,0.908,82
2021-06-21T00:00:00.000Z,7.93,7.93,7.93,7.93,7.93,0,1
2021-06-22T00:00:00.000Z,5.63,7.7,6.88,6.37,7.24,0.59,25
2021-06-23T00:00:00.000Z,3.1,5.93,5.43,3.43,5.86,1.151,5
2021-06-24T00:00:00.000Z,3.5,7.32,5.08,4.03,6.28,1.129,80
2021-06-25T00:00:00.000Z,3.03,8.94,4.43,3.89,5.01,1.097,72
2021-06-26T00:00:00.000Z,3.25,10,4.87,4.47,5.78,1.436,54
2021-06-27T00:00:00.000Z,1.3,14.88,2.95,2.54,3.13,3.073,15
2021-06-28T00:00:00.000Z,4.15,7.43,6.55,4.92,6.83,1.134,8
2021-06-29T00:00:00.000Z,3.5,9.38,6.1,5.68,6.65,1.214,67
2021-06-30T00:00:00.000Z,3.05,5.68,4.72,4.17,5.14,0.685,21
2021-07-01T00:00:00.000Z,1.3,4,2,1.58,2.2,0.59,25
2021-07-02T00:00:00.000Z,1.27,3.97,2.9,1.99,3.25,0.762,37
2021-07-03T00:00:00.000Z,1.4,6.6,3.25,2.4,3.9,1.122,141
2021-07-04T00:00:00.000Z,1.65,6.88,2.4,2.1,2.87,0.814,92
2021-07-05T00:00:00.000Z,1.7,18.7,2.7,2.29,3.6,1.916,98
2021-07-06T00:00:00.000Z,2.27,8.36,3.22,2.96,3.57,0.913,65
2021-07-07T00:00:00.000Z,1.4,5,2.85,2.33,3.38,0.68,236
2021-07-08T00:00:00.000Z,1.4,7.25,3.17,2.54,4.17,1.087,225
2021-07-09T00:00:00.000Z,2.7,24.3,6.88,5.82,10.07,3.163,259
2021-07-10T00:00:00.000Z,6,22.65,10.9,8.75,14.99,4.374,37
2021-07-11T00:00:00.000Z,1.77,3.4,1.85,1.8,2.64,0.628,5
2021-07-12T00:00:00.000Z,1.2,5.22,2.67,2.27,3.1,0.801,95
2021-07-13T00:00:00.000Z,4.45,17.52,5.71,5.32,9.07,3.457,36
2021-07-14T00:00:00.000Z,3.8,20.42,6.49,5.2,7.8,2.697,66
2021-07-15T00:00:00.000Z,4.57,7.47,5.54,5.17,5.98,0.655,40
2021-07-16T00:00:00.000Z,1.98,16.05,2.65,2.29,5.76,4.103,61
2021-07-17T00:00:00.000Z,2.75,9.93,5.07,4.32,5.78,1.173,95
2021-07-18T00:00:00.000Z,1,6.8,1.67,1.5,2,0.977,35
2021-07-19T00:00:00.000Z,2.1,3.1,2.29,2.2,2.7,0.32,10
2021-07-20T00:00:00.000Z,1.7,3.45,2.4,2.04,2.78,0.423,77
2021-07-21T00:00:00.000Z,2.38,6.18,5.03,4.29,5.5,0.888,89
2021-07-22T00:00:00.000Z,4.4,6.7,5.49,5.18,5.76,0.408,56
2021-07-23T00:00:00.000Z,7.5,9.44,8.38,8.16,8.9,0.49,16
2021-07-24T00:00:00.000Z,3.85,10.35,6.5,4.78,7.35,1.688,31
2021-07-25T00:00:00.000Z,3.5,6.85,4.63,4.15,5.54,0.901,69
2021-07-26T00:00:00.000Z,2.27,16.5,6.97,5.09,8.55,2.558,95
2021-07-28T00:00:00.000Z,2.97,6.78,3.65,3.38,4.84,1.053,73
2021-07-29T00:00:00.000Z,3.83,6.63,5.2,4.68,5.78,0.715,17
2021-07-30T00:00:00.000Z,5.63,12.27,6.7,6.13,9.88,2.371,10
2021-07-31T00:00:00.000Z,4.05,11.38,5.84,5.44,8.34,1.879,28
2021-08-01T00:00:00.000Z,5.2,11,5.95,5.69,6.26,1.143,33
2021-08-02T00:00:00.000Z,3.72,7.03,5.78,5.45,6.07,0.614,51
2021-08-03T00:00:00.000Z,3,7.38,4.13,3.58,6,1.246,50
2021-08-04T00:00:00.000Z,3.23,7.5,4.71,4.29,5.4,1.088,32
2021-08-05T00:00:00.000Z,5.22,11,8.1,7.54,9.85,1.55,28
2021-08-07T00:00:00.000Z,1.9,6.63,3.69,3.44,3.84,0.763,36
2021-08-08T00:00:00.000Z,3.5,5.5,4.53,4.04,4.93,0.582,9
2021-08-09T00:00:00.000Z,2.95,4.2,3.54,3.13,3.69,0.384,8
2021-08-10T00:00:00.000Z,2.2,6.38,2.8,2.54,3,0.523,108
2021-08-11T00:00:00.000Z,1.1,9.52,4.78,2.74,7.98,2.77,48
2021-08-12T00:00:00.000Z,2.5,5.78,4.22,4.03,4.78,0.721,17
2021-08-13T00:00:00.000Z,1.7,6.97,2.67,2.2,3.64,1.267,173
2021-08-14T00:00:00.000Z,2.8,5.93,4.05,3.72,4.43,0.577,101
2021-08-15T00:00:00.000Z,2.1,2.6,2.44,2.25,2.54,0.183,4
2021-08-16T00:00:00.000Z,1.6,5.82,2.17,2,2.7,0.887,52
2021-08-17T00:00:00.000Z,3.25,7.7,4.92,4.41,5.49,0.942,52
2021-08-18T00:00:00.000Z,3.15,7.28,6.5,3.8,6.67,1.491,13
2021-08-19T00:00:00.000Z,4,15.25,5.18,4.75,5.65,1.996,107
2021-08-20T00:00:00.000Z,3.7,17.42,8.75,8.38,9.32,2.904,117
2021-08-21T00:00:00.000Z,3.42,16.88,5.93,4.97,7.32,2.646,53
2021-08-22T00:00:00.000Z,2.54,11.85,3.96,3.17,4.47,1.173,146
2021-08-23T00:00:00.000Z,1.98,3.65,2.6,2.4,2.9,0.372,134
2021-08-24T00:00:00.000Z,1.2,5,3,2.38,3.8,0.839,170
2021-08-25T00:00:00.000Z,2.6,5.47,3.2,2.88,4.13,0.754,27
2021-08-26T00:00:00.000Z,1.9,5.38,3.17,2.67,3.63,0.801,135
2021-08-27T00:00:00.000Z,2.17,9.73,3.1,2.84,3.35,1.257,61
2021-08-28T00:00:00.000Z,2.02,5.68,3.88,3.04,4.15,0.956,16
2021-08-29T00:00:00.000Z,2.75,7.53,6.53,5.44,6.9,1.224,37
2021-08-30T00:00:00.000Z,9.75,20.25,14.07,12.7,17.64,2.804,90
2021-08-31T00:00:00.000Z,3.88,999.9,17.82,12.9,25.25,104.695,258
2021-09-01T00:00:00.000Z,8.02,86.8,27.77,19.76,33.59,10.296,213
2021-09-02T00:00:00.000Z,1.85,16.89,4.8,2.67,6.7,3.275,338
2021-09-03T00:00:00.000Z,1.7,19.48,2.76,2.42,3.25,1.539,208
2021-09-04T00:00:00.000Z,2.2,6.2,3.95,3.2,4.51,0.942,85
2021-09-05T00:00:00.000Z,2.65,13.38,7.1,5.88,7.68,1.457,327
2021-09-06T00:00:00.000Z,3.63,27.6,6.03,4.93,9.9,5.501,227
2021-09-07T00:00:00.000Z,3.5,9.47,5.8,4.95,6.85,1.239,107
2021-09-08T00:00:00.000Z,3.55,13.93,7.03,5.53,8.38,2.328,445
2021-09-09T00:00:00.000Z,2.1,23.7,4,3,12.8,6.604,135
2021-09-10T00:00:00.000Z,4.2,19.38,7.4,5.55,12.77,4.006,281
2021-09-11T00:00:00.000Z,1.88,4.63,3.19,2.9,3.49,0.532,76
2021-09-12T00:00:00.000Z,2.29,7.35,3.99,2.76,6.1,1.714,56
2021-09-13T00:00:00.000Z,7.4,7.4,7.4,7.4,7.4,0,1
2021-09-14T00:00:00.000Z,1.9,966.92,11.3,3.6,819.78,383.619,67
2021-09-15T00:00:00.000Z,2.6,10.3,3.8,3.28,5.18,1.788,198
2021-09-16T00:00:00.000Z,1.75,6.28,3.12,2.47,3.6,0.87,206
2021-09-17T00:00:00.000Z,9.3,999.9,126.18,34.63,168.93,257.99,153
2021-09-18T00:00:00.000Z,3.78,999.9,999.9,951.13,999.9,321.87,269
2021-09-19T00:00:00.000Z,3.2,30.25,6.15,4.38,16.04,6.523,141
2021-09-20T00:00:00.000Z,2.7,5.7,4.18,3.95,4.78,0.824,11
2021-09-21T00:00:00.000Z,1.67,6.53,4.7,2.29,5.09,1.435,77
2021-09-22T00:00:00.000Z,2.27,5.7,3.63,3.25,4.15,0.733,130
2021-09-23T00:00:00.000Z,2.85,8.52,3.83,3.6,4.28,0.986,67
2021-09-24T00:00:00.000Z,3.4,13.6,5.38,4.97,6.03,1.194,132
2021-09-25T00:00:00.000Z,1.95,5.22,2.31,2.13,2.7,0.714,18
2021-09-26T00:00:00.000Z,2.27,6.4,3.39,2.9,4.7,1.046,128
2021-09-27T00:00:00.000Z,3.63,16.64,5.45,4.78,6.53,1.988,142
2021-09-28T00:00:00.000Z,8.55,17.27,11.18,9.02,16.85,3.416,13
