date, pm25, pm10, o3, no2, so2, co
2023/10/27, 32, 26, 12, 25, , 
2023/10/28, 55, 26, 17, 23, , 
2023/10/29, 56, 23, 9, 17, , 
2023/10/30, 43, 14, 14, 10, , 
2023/10/31, 25, 27, 27, , , 
2023/11/1, 53, 35, 30, , , 
2023/11/2, 68, 41, 35, , , 
2023/11/3, 79, 39, 16, 22, , 
2023/11/4, 89, 27, 16, 22, , 
2023/11/5, 52, 23, 17, 24, , 
2023/11/6, 45, 19, 20, 24, , 
2023/11/7, 33, 22, 22, 28, , 
2023/11/8, 43, 22, 11, 22, , 
2023/11/9, 45, 24, 12, 22, , 
2023/11/10, 45, 26, 11, 20, , 
2023/11/11, 47, 16, 11, 16, , 
2023/11/12, 34, 22, 12, 19, , 
2023/11/13, 42, 18, 14, 16, , 
2023/11/14, 30, 19, 17, 21, , 
2023/11/15, 34, 16, 16, , , 
2023/11/16, 23, 22, 22, 27, , 
2023/11/17, 33, 38, 23, 25, , 
2023/11/18, 61, 40, 28, 23, , 
2023/11/19, 69, 43, 27, 29, , 
2023/11/20, 70, 27, 31, 31, , 
2023/11/21, 61, 22, 29, 32, , 
2023/11/22, 67, 23, 21, 28, , 
2023/11/23, 89, 41, 4, 21, , 
2023/11/24, 82, 29, 24, 24, , 
2023/11/25, 52, 38, 26, 26, , 
2023/11/26, 68, 25, 17, 20, , 
2023/11/27, 48, 40, 26, 30, , 
2023/11/28, 81, 50, 22, 56, , 
2023/11/29, 97, 41, 19, , , 
2023/11/30, 79, 30, 18, 56, , 
2023/12/1, 59, 22, 14, , , 
2023/12/2, 42, 25, 20, , , 
2023/12/3, 43, 24, 16, 24, , 
2023/12/4, 52, 34, 22, , , 
2023/12/5, 70, 29, 24, 27, , 
2023/12/6, 55, 18, 17, 17, , 
2023/12/7, 33, 26, 24, 27, , 
2023/12/8, 56, 39, 35, 32, , 
2023/12/9, 80, 49, 36, 35, , 
2023/12/10, 106, 38, 28, , , 
2023/12/11, 77, 43, 22, , , 
2023/12/12, 92, 36, 16, , , 
2023/12/13, 77, 30, 17, , , 
2023/12/14, 64, 43, 21, , , 
2023/12/15, 86, 40, 21, , , 
2023/12/16, 77, 35, 16, , , 
2023/12/17, 63, 29, 21, , , 
2023/12/18, 55, 37, 20, , , 
2023/12/19, 65, 37, 25, , , 
2023/12/20, 67, 25, 23, , , 
2023/12/21, 43, 30, 24, , , 
2023/12/22, 50, 42, 24, , , 
2023/12/23, 65, 41, 18, , , 
2023/12/24, 69, 46, 23, , , 
2023/12/25, 83, 49, 22, , , 
2023/12/26, 91, 43, 27, , , 
2023/12/27, 83, 40, 26, , , 
2023/12/28, 78, 41, 25, , , 
2023/12/29, 75, 42, 28, , , 
2023/12/30, 91, 36, 26, , , 
2023/12/31, 77, 30, 20, , , 
2023/7/1, 36, 9, 13, 6, , 
2023/7/2, 20, 13, 16, 10, , 
2023/7/3, 30, 18, 7, 9, , 
2023/7/4, 46, 24, 19, 19, , 
2023/7/5, 52, 16, 22, 12, , 
2023/7/6, 37, 16, 22, , , 
2023/7/7, 41, 15, 17, , , 
2023/7/8, 35, 15, 9, , , 
2023/7/9, 40, 10, 8, , , 
2023/7/10, 28, 12, 12, 10, , 
2023/7/11, 34, 18, 25, 14, , 
2023/7/12, 43, 16, 15, 11, , 
2023/7/13, 41, 14, 10, 9, , 
2023/7/14, 39, 22, 11, 9, , 
2023/7/15, 50, 22, 11, 8, , 
2023/7/16, 51, 8, 12, 7, , 
2023/7/17, 19, 13, 10, , , 
2023/7/18, 30, 13, 11, , , 
2023/7/19, 41, 23, 12, , , 
2023/7/20, 51, 20, 15, , , 
2023/7/21, 52, 18, 20, , , 
2023/7/22, 43, 12, 11, , , 
2023/7/23, 32, 19, 15, , , 
2023/7/24, 38, 17, 11, , , 
2023/7/25, 41, 17, 12, , , 
2023/7/26, 39, 15, 8, , , 
2023/7/27, 33, 11, 8, , , 
2023/7/28, 28, 13, 10, , , 
2023/7/29, 37, 16, 9, , , 
2023/7/30, 36, 15, 7, , , 
2023/7/31, 39, 23, 8, , , 
2023/8/1, 44, 24, 6, , , 
2023/8/2, 50, 26, 10, , , 
2023/8/3, 49, 21, 10, , , 
2023/8/4, 51, 23, 11, , , 
2023/8/5, 47, 16, 10, , , 
2023/8/6, 41, 20, 10, , , 
2023/8/7, 42, 18, 9, , , 
2023/8/8, 44, 21, 11, , , 
2023/8/9, 48, 21, 18, , , 
2023/8/10, 48, 18, 16, , , 
2023/8/11, 38, 26, 11, , , 
2023/8/12, 54, 21, 15, , , 
2023/8/13, 49, 21, 13, , , 
2023/8/14, 48, 19, 13, , , 
2023/8/15, 48, 14, 15, , , 
2023/8/16, 36, 18, 16, , , 
2023/8/17, 43, 21, 13, , , 
2023/8/18, 45, 24, 16, , , 
2023/8/19, 51, 23, 18, , , 
2023/8/20, 53, 14, 11, , , 
2023/8/21, 36, 18, 18, , , 
2023/8/22, 43, 19, 14, , , 
2023/8/23, 44, 17, 10, , , 
2023/8/24, 38, 18, 14, , , 
2023/8/25, 39, 19, 10, , , 
2023/8/26, 43, 15, 11, , , 
2023/8/27, 39, 18, 14, , , 
2023/8/28, 40, 14, 15, , , 
2023/8/29, 36, 15, 14, , , 
2023/8/30, 34, 27, 15, , , 
2023/8/31, 54, 20, 10, , , 
2023/9/1, 51, 24, 14, , , 
2023/9/2, 56, 18, 17, , , 
2023/9/3, 41, 12, 16, , , 
2023/9/4, 37, 9, 10, , , 
2023/9/5, 23, 11, 13, , , 
2023/9/6, 33, 14, 11, , , 
2023/9/7, 36, 10, 12, , , 
2023/9/8, 26, 12, 15, , , 
2023/9/9, 27, 9, 9, , , 
2023/9/10, 27, 10, 8, , , 
2023/9/11, 23, 10, 9, , , 
2023/9/12, 23, 13, 10, , , 
2023/9/13, 32, 16, 12, , , 
2023/9/14, 39, 14, 11, , , 
2023/9/15, 37, 11, 16, , , 
2023/9/16, 27, 8, 10, , , 
