,year,month,date,pm25,pm10,o3,no2,so2,co,location
17,2019,3,2019-03-22 00:00:00.000000000,87.05555555555556,39.21052631578947,17.157894736842106,10.947368421052632,1.4736842105263157,,samut-sakhon
18,2019,4,2019-04-15 12:00:00.000000000,72.3,62.56666666666667,12.3,8.266666666666667,2.1379310344827585,,samut-sakhon
19,2019,5,2019-05-16 00:00:00.000000000,82.29032258064517,44.70967741935484,12.612903225806452,10.709677419354838,4.419354838709677,,samut-sakhon
20,2019,6,2019-06-15 12:00:00.000000000,68.96666666666667,43.333333333333336,9.7,9.566666666666666,3.2,,samut-sakhon
21,2019,7,2019-07-16 00:00:00.000000000,62.774193548387096,40.935483870967744,8.35483870967742,9.03225806451613,5.032258064516129,,samut-sakhon
22,2019,8,2019-08-16 00:00:00.000000000,62.903225806451616,29.741935483870968,6.419354838709677,8.32258064516129,4.838709677419355,,samut-sakhon
23,2019,9,2019-09-15 12:00:00.000000000,78.5,37.2,13.666666666666666,10.233333333333333,5.7,,samut-sakhon
24,2019,10,2019-10-16 00:00:00.000000000,92.03225806451613,40.903225806451616,18.806451612903224,13.580645161290322,6.064516129032258,,samut-sakhon
25,2019,11,2019-11-15 12:00:00.000000000,109.4,54.233333333333334,19.833333333333332,11.0,8.233333333333333,,samut-sakhon
26,2019,12,2019-12-15 12:48:00.000000000,123.41379310344827,71.72413793103448,21.791666666666668,20.17241379310345,5.384615384615385,,samut-sakhon
27,2020,1,2020-01-16 00:00:00.000000000,122.96774193548387,62.16129032258065,20.225806451612904,18.677419354838708,5.333333333333333,,samut-sakhon
28,2020,2,2020-02-15 00:00:00.000000000,119.62068965517241,64.0,20.275862068965516,16.586206896551722,3.9655172413793105,,samut-sakhon
29,2020,3,2020-03-15 12:48:00.000000000,77.51724137931035,37.41379310344828,12.068965517241379,6.9655172413793105,2.206896551724138,,samut-sakhon
30,2020,4,2020-04-15 12:00:00.000000000,71.3,41.96666666666667,15.266666666666667,6.5,2.7666666666666666,,samut-sakhon
31,2020,5,2020-05-16 00:00:00.000000000,64.16129032258064,30.516129032258064,10.548387096774194,7.8,2.6129032258064515,,samut-sakhon
32,2020,6,2020-06-15 12:00:00.000000000,57.1,34.766666666666666,7.7,7.233333333333333,3.2666666666666666,,samut-sakhon
33,2020,7,2020-07-16 00:00:00.000000000,55.96774193548387,35.935483870967744,7.645161290322581,7.0,3.2903225806451615,,samut-sakhon
34,2020,8,2020-08-16 00:00:00.000000000,61.935483870967744,39.03225806451613,6.516129032258065,7.129032258064516,3.838709677419355,,samut-sakhon
35,2020,9,2020-09-15 12:00:00.000000000,56.1,24.3,5.551724137931035,7.448275862068965,5.133333333333334,,samut-sakhon
36,2020,10,2020-10-16 00:00:00.000000000,66.0,30.580645161290324,12.806451612903226,7.935483870967742,7.67741935483871,,samut-sakhon
37,2020,11,2020-11-15 12:00:00.000000000,94.1,49.03333333333333,18.0,11.033333333333333,12.4,,samut-sakhon
38,2020,12,2020-12-16 00:00:00.000000000,111.29032258064517,59.225806451612904,9.064516129032258,11.172413793103448,20.46153846153846,,samut-sakhon
39,2021,1,2021-01-16 00:00:00.000000000,120.51612903225806,60.774193548387096,25.580645161290324,,7.870967741935484,,samut-sakhon
40,2021,2,2021-02-14 12:00:00.000000000,121.46428571428571,61.67857142857143,17.5,,6.678571428571429,,samut-sakhon
41,2021,3,2021-03-16 00:00:00.000000000,90.7741935483871,43.193548387096776,13.419354838709678,,7.896551724137931,,samut-sakhon
42,2021,4,2021-04-15 12:00:00.000000000,74.93333333333334,33.166666666666664,11.7,,6.066666666666666,,samut-sakhon
43,2021,5,2021-05-16 00:00:00.000000000,64.9,33.233333333333334,11.6,,8.733333333333333,,samut-sakhon
44,2021,6,2021-06-15 12:00:00.000000000,62.8,34.0,7.1,,8.4,,samut-sakhon
45,2021,7,2021-07-16 00:00:00.000000000,54.38709677419355,31.419354838709676,5.774193548387097,,12.766666666666667,,samut-sakhon
46,2021,8,2021-08-16 00:00:00.000000000,56.25806451612903,37.193548387096776,6.193548387096774,,2.4615384615384617,,samut-sakhon
47,2021,9,2021-09-15 12:00:00.000000000,57.0,37.43333333333333,5.433333333333334,,6.346153846153846,,samut-sakhon
48,2021,10,2021-10-16 00:00:00.000000000,60.29032258064516,36.54838709677419,9.741935483870968,10.142857142857142,8.516129032258064,,samut-sakhon
49,2021,11,2021-11-15 12:00:00.000000000,78.6,50.06666666666667,14.933333333333334,11.8,7.133333333333334,,samut-sakhon
50,2021,12,2021-12-16 00:00:00.000000000,100.90322580645162,57.03225806451613,11.806451612903226,13.064516129032258,8.0,,samut-sakhon
51,2022,1,2022-01-16 00:00:00.000000000,96.09677419354838,49.193548387096776,11.483870967741936,15.483870967741936,6.548387096774194,,samut-sakhon
52,2022,2,2022-02-14 12:00:00.000000000,88.89285714285714,43.82142857142857,9.25,11.642857142857142,15.875,,samut-sakhon
53,2022,3,2022-03-16 00:00:00.000000000,74.61290322580645,34.0,7.935483870967742,5.806451612903226,33.0,,samut-sakhon
54,2022,4,2022-04-15 12:00:00.000000000,91.46666666666667,40.03333333333333,15.352941176470589,10.6,,,samut-sakhon
55,2022,5,2022-05-16 00:00:00.000000000,65.54838709677419,41.9,,9.580645161290322,,,samut-sakhon
56,2022,6,2022-06-15 12:00:00.000000000,59.93333333333333,,,7.1,,,samut-sakhon
57,2022,7,2022-07-16 00:00:00.000000000,58.58064516129032,,,7.935483870967742,,,samut-sakhon
58,2022,8,2022-08-16 00:00:00.000000000,60.74193548387097,,,7.935483870967742,,,samut-sakhon
59,2022,9,2022-09-15 12:00:00.000000000,60.53333333333333,,,7.366666666666666,,,samut-sakhon
60,2022,10,2022-10-16 00:00:00.000000000,81.66666666666667,,,7.0344827586206895,,,samut-sakhon
61,2022,11,2022-11-15 12:00:00.000000000,90.0,,,19.5,,,samut-sakhon
62,2022,12,2022-12-16 00:00:00.000000000,95.87096774193549,,15.708333333333334,18.0,,,samut-sakhon
63,2023,1,2023-01-16 00:00:00.000000000,107.54838709677419,,13.870967741935484,15.0,,,samut-sakhon
64,2023,2,2023-02-14 12:00:00.000000000,103.46428571428571,,13.071428571428571,2.5,,,samut-sakhon
65,2023,3,2023-03-16 00:00:00.000000000,109.87096774193549,,19.22222222222222,20.666666666666668,,,samut-sakhon
66,2023,4,2023-04-15 12:00:00.000000000,108.3,,,22.5,,,samut-sakhon
67,2023,5,2023-05-16 00:00:00.000000000,77.48387096774194,,,,,,samut-sakhon
68,2023,6,2023-06-15 12:00:00.000000000,61.6,,,,,,samut-sakhon
69,2023,7,2023-07-16 00:00:00.000000000,61.16129032258065,,,,,,samut-sakhon
70,2023,8,2023-08-16 00:00:00.000000000,69.70967741935483,,,,,,samut-sakhon
71,2023,9,2023-09-15 12:00:00.000000000,58.86666666666667,,,,,,samut-sakhon
72,2023,10,2023-10-16 00:00:00.000000000,79.45161290322581,,,,,,samut-sakhon
73,2023,11,2023-11-15 12:00:00.000000000,92.13333333333334,,,,,,samut-sakhon
74,2023,12,2023-12-16 00:00:00.000000000,102.64516129032258,,,,,,samut-sakhon
