date, pm25, pm10, o3, no2, so2, co
2022/1/17, 120, , , , , 
2022/1/18, 90, , , , , 
2022/1/19, 65, , , , , 
2022/1/20, 76, , , , , 
2022/1/21, 49, , , , , 
2022/1/22, 45, , 1, , , 
2022/1/23, 57, , , , , 
2022/1/24, 66, , , , , 
2022/1/25, 72, , 2, , , 
2022/1/26, 84, , 15, , , 
2022/1/27, 83, , 3, , , 
2022/1/28, 85, , 1, , , 
2022/1/29, 73, , 1, , , 
2022/1/30, 63, , 1, , , 
2022/1/31, 60, , 4, , , 
2022/2/1, 57, , 6, , , 
2022/2/2, 43, , , , , 
2022/2/3, 57, , , , , 
2022/2/4, 62, , , , , 
2022/2/5, 78, , , , , 
2022/2/6, 106, , , , , 
2022/2/7, 131, , 4, , , 
2022/2/8, 133, , 5, , , 
2022/2/9, 97, , 5, , , 
2022/2/10, 71, , 3, , , 
2022/2/11, 58, , , , , 
2022/2/12, 90, , , , , 
2022/2/13, 89, , 7, , , 
2022/2/14, 65, , 2, , , 
2022/2/15, 70, , , , , 
2022/2/16, 102, , , , , 
2022/2/17, 83, , , , , 
2022/2/18, 42, , , , , 
2022/2/19, 31, , , , , 
2022/2/20, 27, , , , , 
2022/2/21, 48, , , , , 
2022/2/22, 74, , , , , 
2022/2/23, 100, , , , , 
2022/2/24, 93, , , , , 
2022/2/25, 109, , , , , 
2022/2/26, 113, , , , , 
2022/2/27, 127, , , , , 
2022/2/28, 135, , , , , 
2022/3/1, 99, , , , , 
2022/3/2, 79, , , , , 
2022/3/3, 68, , , , , 
2022/3/4, 70, , , , , 
2022/3/5, 76, , , , , 
2022/3/6, 69, , , , , 
2022/3/7, 65, , , , , 
2022/3/9, 116, , , , , 
2022/3/10, 82, , , , , 
2022/3/11, 72, , , , , 
2022/3/12, 80, , , , , 
2022/3/13, 85, , , , , 
2022/3/14, 77, , , , , 
2022/3/15, 54, , , 4, , 
2022/3/16, 49, , , 5, , 
2022/3/17, 55, , , 6, , 
2022/3/18, 61, , , 6, , 
2022/3/19, 74, , , 9, , 
2022/3/20, 58, , , 7, , 
2022/3/21, 39, , , , , 
2022/3/22, 37, , , , , 
2022/3/23, 61, , , , , 
2022/3/24, 58, , , , , 
2022/3/25, 52, , , , , 
2022/3/26, 47, , , , , 
2022/3/27, 45, , , , , 
2022/3/28, 54, , , 7, , 
2022/3/29, 56, , , 8, , 
2022/3/30, 63, , , 8, , 
2022/3/31, 88, , , 8, , 
2021/10/1, 49, 8, 8, , , 
2021/10/2, 34, 10, 16, , , 
2021/10/3, 39, 14, 13, , , 
2021/10/4, 50, 18, 17, , , 
2021/10/5, 51, 19, 12, , , 
2021/10/6, 30, 23, 40, , , 
2021/10/7, 43, 28, 21, , , 
2021/10/8, 67, 42, 11, , , 
2021/10/9, 65, 35, 10, , , 
2021/10/10, 33, 18, 7, , , 
2021/10/11, 25, 20, 8, , , 
2021/10/12, 30, 18, 11, , , 
2021/10/13, 22, 18, 9, , , 
2021/10/14, 28, 19, 9, , , 
2021/10/15, 33, 20, 5, , , 
2021/10/16, 32, 19, 11, , , 
2021/10/17, 28, 19, 13, , , 
2021/10/18, 31, 26, 14, , , 
2021/10/19, 46, 27, 21, , , 
2021/10/20, 51, 25, 22, , , 
2021/10/21, 59, 23, 14, , , 
2021/10/22, 47, 22, 9, , , 
2021/10/23, 33, 24, 17, , , 
2021/10/24, 42, 25, 21, , , 
2021/10/25, 51, 30, 28, , , 
2021/10/26, 63, 31, 19, , , 
2021/10/27, 67, 29, 11, , , 
2021/10/28, 65, 28, 15, , , 
2021/10/29, 59, 28, 43, , , 
2021/10/30, 56, 22, 21, , , 
2021/10/31, 38, 23, 14, , , 
2021/11/1, 45, 26, 14, , , 
2021/11/2, 49, 24, 18, , , 
2021/11/3, 47, 25, 18, , , 
2021/11/4, 53, 56, 26, , , 
2021/11/5, 51, 25, 17, , , 
2021/11/6, 78, 14, 22, , , 
2021/11/7, 44, 16, 12, , , 
2021/11/8, 66, 14, 16, , , 
2021/11/9, 40, 15, 26, , , 
2021/11/10, 50, 37, 22, , , 
2021/11/11, 65, 46, 20, , , 
2021/11/12, 65, 44, 13, , , 
2021/11/13, 65, 59, 2, , , 
2021/11/14, 87, , 4, , , 
2021/11/15, 71, , , , , 
2021/11/16, 58, , , , , 
2021/11/17, 49, , , , , 
2021/11/18, 55, , , , , 
2021/11/19, 51, , , , , 
2021/11/20, 65, , 1, , , 
2021/11/21, 80, , 1, , , 
2021/11/22, 54, , , , , 
2021/11/23, 38, , , , , 
2021/11/24, 50, , 1, , , 
2021/11/25, 64, , 1, , , 
2021/11/26, 69, , , , , 
2021/11/27, 67, , , , , 
2021/11/28, 76, , 1, , , 
2021/11/29, 64, , 10, , , 
2021/11/30, 70, , 6, , , 
2021/12/1, 85, , 9, , , 
2021/12/2, 80, , 2, , , 
2021/12/3, 80, , 2, , , 
2021/12/4, 81, , 9, , , 
2021/12/5, 84, , 1, , , 
2021/12/6, 91, , , , , 
2021/12/7, 100, , , , , 
2021/12/8, 102, , , , , 
2021/12/9, 74, , 1, , , 
2021/12/10, 71, , 1, , , 
2021/12/11, 79, , 1, , , 
2021/12/12, 72, , 1, , , 
2021/12/13, 60, , 1, , , 
2021/12/14, 92, , 1, , , 
2021/12/15, 100, , 1, , , 
2021/12/16, 111, , 1, , , 
2021/12/17, 94, , , , , 
2021/12/18, 71, , , , , 
2021/12/19, 70, , , , , 
2021/12/20, 101, , , , , 
2021/12/21, 138, , , , , 
2021/12/22, 136, , , , , 
2021/12/23, 119, , , , , 
2021/12/24, 99, , , , , 
2021/12/25, 59, , , , , 
2021/12/26, 56, , , , , 
2021/12/27, 71, , , , , 
2021/12/28, 51, , , , , 
2021/12/29, 52, , , , , 
2021/12/30, 56, , , , , 
2021/12/31, 56, , , , , 
2022/1/1, 57, , , , , 
2022/1/2, 59, , , , , 
2021/7/1, 26, 12, 10, , , 
2021/7/2, 25, 11, 8, , , 
2021/7/3, 18, 14, 7, , , 
2021/7/4, 23, 14, 10, , , 
2021/7/5, 27, 14, 3, , , 
2021/7/6, 28, 12, 1, , , 
2021/7/7, 18, 11, 3, , , 
2021/7/8, 21, 16, 3, , , 
2021/7/9, 30, 18, 5, , , 
2021/7/10, 34, 12, 5, , , 
2021/7/11, 17, 11, 6, , , 
2021/7/12, 17, 15, 15, , , 
2021/7/13, 30, 25, 1, , , 
2021/7/14, 49, 16, 8, , , 
2021/7/15, 36, 15, 4, , , 
2021/7/16, 36, 14, 4, , , 
2021/7/17, 31, 11, , , , 
2021/7/18, 19, 8, , , , 
2021/7/19, 13, 10, 2, , , 
2021/7/20, 19, 9, 3, , , 
2021/7/21, 18, 16, 2, , , 
2021/7/22, 33, 15, 2, , , 
2021/7/23, 32, 17, 1, , , 
2021/7/24, 38, 12, 1, , , 
2021/7/25, 28, 15, 5, , , 
2021/7/26, 35, 10, 3, , , 
2021/7/27, 24, 13, 8, , , 
2021/7/28, 21, 13, 36, , , 
2021/7/29, 26, 15, 4, , , 
2021/7/30, 33, 17, 2, , , 
2021/7/31, 38, 13, 3, , , 
2021/8/1, 30, 14, 4, , , 
2021/8/2, 32, 12, 4, , , 
2021/8/3, 28, 14, 6, , , 
2021/8/4, 37, 15, 4, , , 
2021/8/5, 35, 15, 5, , , 
2021/8/6, 32, 15, 7, , , 
2021/8/7, 35, 16, 5, , , 
2021/8/8, 39, 15, 5, , , 
2021/8/9, 33, 15, 5, , , 
2021/8/10, 29, 14, 5, , , 
2021/8/11, 34, 9, 3, , , 
2021/8/12, 14, 10, 6, , , 
2021/8/13, 17, 12, 2, , , 
2021/8/14, 28, 9, 9, , , 
2021/8/15, 23, 10, 13, , , 
2021/8/16, 21, 15, , , , 
2021/8/17, 33, 14, , , , 
2021/8/18, 31, 37, , , , 
2021/8/19, 44, 20, , , , 
2021/8/20, 41, 18, , , , 
2021/8/21, 39, 16, , , , 
2021/8/22, 29, 13, , , , 
2021/8/23, 21, 12, 7, , , 
2021/8/24, 21, 14, 4, , , 
2021/8/25, 23, 23, 3, , , 
2021/8/26, 27, 15, 2, , , 
2021/8/27, 31, 13, 2, , , 
2021/8/28, 22, 11, 8, , , 
2021/8/29, 18, 18, 7, , , 
2021/8/30, 29, 24, 9, , , 
2021/8/31, 47, 22, 18, , , 
2021/9/1, 48, 14, 11, , , 
2021/9/2, 29, 13, 5, , , 
2021/9/3, 22, 15, 39, , , 
2021/9/4, 28, 15, 1, , , 
2021/9/5, 26, 21, 13, , , 
2021/9/6, 38, 20, 7, , , 
2021/9/7, 37, 12, 8, , , 
2021/9/8, 29, 22, 2, , , 
2021/9/9, 34, 17, 2, , , 
2021/9/10, 34, 15, 4, , , 
2021/9/11, 28, 14, 5, , , 
2021/9/12, 26, 16, 7, , , 
2021/9/13, 29, 19, 6, , , 
2021/9/14, 44, 14, 3, , , 
2021/9/15, 26, 15, 2, , , 
2021/9/16, 22, 15, 39, , , 
2021/9/17, 23, 76, 20, , , 
2021/9/18, 52, 63, 13, , , 
2021/9/19, 41, 10, 12, , , 
2021/9/20, 38, 6, 7, , , 
2021/9/21, 28, 5, 3, , , 
2021/9/22, 20, 8, 6, , , 
2021/9/23, 33, 7, 6, , , 
2021/9/24, 28, 7, 1, , , 
2021/9/25, 23, 6, 19, , , 
2021/9/26, 17, 9, 10, , , 
2021/9/27, 35, 13, 8, , , 
2021/9/28, 46, 19, 17, , , 
2021/9/29, 67, 13, 12, , , 
2021/9/30, 52, 10, 7, , , 
2021/4/1, 55, 14, 11, , , 
2021/4/2, 28, 21, 23, , , 
2021/4/3, 41, 30, 8, , , 
2021/4/4, 39, 40, 7, , , 
2021/4/5, 65, 42, 9, , , 
2021/4/6, 72, 71, 19, , , 
2021/4/7, 66, 29, 24, , , 
2021/4/8, 61, 31, 16, , , 
2021/4/9, 64, 39, 20, , , 
2021/4/10, 75, 31, 25, , , 
2021/4/11, 68, 29, 23, , , 
2021/4/12, 60, 24, 18, , , 
2021/4/13, 56, 20, 16, , , 
2021/4/14, 47, 29, 27, , , 
2021/4/15, 62, 19, 15, , , 
2021/4/16, 48, 20, 22, , , 
2021/4/17, 45, 23, 14, , , 
2021/4/18, 44, 17, 11, , , 
2021/4/19, 29, 24, 20, , , 
2021/4/20, 38, 15, 12, , , 
2021/4/21, 41, 32, 6, , , 
2021/4/22, 66, 34, 29, , , 
2021/4/23, 57, 33, 13, , , 
2021/4/24, 58, 33, 11, , , 
2021/4/25, 57, 32, 11, , , 
2021/4/26, 55, 34, 8, , , 
2021/4/27, 56, 66, 14, , , 
2021/4/28, 61, 24, 11, , , 
2021/4/29, 49, 29, 11, , , 
2021/4/30, 54, 18, 15, , , 
2021/5/1, 40, 46, 18, , , 
2021/5/2, 57, 26, 16, , , 
2021/5/3, 61, 27, 20, , , 
2021/5/4, 66, 29, 28, , , 
2021/5/5, 66, 23, 16, , , 
2021/5/6, 53, 18, 26, , , 
2021/5/7, 35, 21, 29, , , 
2021/5/8, 53, 20, 21, , , 
2021/5/9, 52, 24, 25, , , 
2021/5/10, 52, 17, 13, , , 
2021/5/11, 46, 15, 11, , , 
2021/5/12, 39, 18, 8, , , 
2021/5/13, 32, 18, 7, , , 
2021/5/14, 43, 20, 9, , , 
2021/5/15, 40, 17, 3, , , 
2021/5/16, 37, 18, 7, , , 
2021/5/17, 39, 14, 6, , , 
2021/5/18, 24, 19, 5, , , 
2021/5/19, 40, 17, 6, , , 
2021/5/20, 35, 9, 3, , , 
2021/5/21, 23, 11, 5, , , 
2021/5/22, 22, 12, 3, , , 
2021/5/23, 24, 22, , , , 
2021/5/24, 27, 14, 1, , , 
2021/5/25, 29, 18, 6, , , 
2021/5/26, 35, 22, 11, , , 
2021/5/27, 44, 17, 3, , , 
2021/5/28, 34, 14, 4, , , 
2021/5/29, 25, 11, 6, , , 
2021/5/30, 18, 14, 7, , , 
2021/5/31, 27, 14, 9, , , 
2021/6/1, 34, 17, 9, , , 
2021/6/2, 36, 17, 10, , , 
2021/6/3, 35, 16, 6, , , 
2021/6/4, 32, 17, 1, , , 
2021/6/5, 29, 14, 1, , , 
2021/6/6, 23, 13, 2, , , 
2021/6/7, 21, 16, 7, , , 
2021/6/8, 20, 14, 5, , , 
2021/6/9, 19, 13, 5, , , 
2021/6/10, 23, 14, 2, , , 
2021/6/11, 30, 19, 4, , , 
2021/6/12, 40, 23, 4, , , 
2021/6/13, 42, 21, 3, , , 
2021/6/14, 38, 13, 1, , , 
2021/6/15, 26, 14, 2, , , 
2021/6/16, 22, 21, 1, , , 
2021/6/17, 36, 230, 5, , , 
2021/6/18, 31, 16, 6, , , 
2021/6/19, 33, 22, 5, , , 
2021/6/20, 35, 33, 5, , , 
2021/6/21, 52, 50, 5, , , 
2021/6/22, 60, 44, 6, , , 
2021/6/23, 45, 18, 6, , , 
2021/6/24, 29, 20, 8, , , 
2021/6/25, 39, 18, 4, , , 
2021/6/26, 34, 16, 6, , , 
2021/6/27, 27, 17, 10, , , 
2021/6/28, 27, 18, 6, , , 
2021/6/29, 34, 15, 8, , , 
2021/6/30, 33, 13, 10, , , 
2021/1/4, 80, 39, 36, , , 
2021/1/5, 87, 42, 40, , , 
2021/1/6, 112, 32, 50, , , 
2021/1/7, 78, 31, 26, , , 
2021/1/8, 64, 33, 33, , , 
2021/1/9, 65, 34, 39, , , 
2021/1/10, 75, 34, 28, , , 
2021/1/11, 79, 40, 24, , , 
2021/1/12, 75, 45, 36, , , 
2021/1/13, 115, 55, 61, , , 
2021/1/14, 149, 55, 46, , , 
2021/1/15, 139, 52, 53, , , 
2021/1/16, 122, 42, 32, , , 
2021/1/17, 97, 35, 32, , , 
2021/1/18, 74, 45, 39, , , 
2021/1/19, 105, 52, 45, , , 
2021/1/20, 133, 43, 36, , , 
2021/1/21, 129, 66, 62, , , 
2021/1/22, 144, 79, 63, , , 
2021/1/23, 140, 51, 50, , , 
2021/1/24, 73, 69, 62, , , 
2021/1/25, 67, 51, , , , 
2021/1/26, 70, 54, 20, , , 
2021/1/27, 77, 54, 9, , , 
2021/1/28, 76, 58, 15, , , 
2021/1/29, 88, 61, 26, , , 
2021/1/30, 95, 63, 30, , , 
2021/1/31, 100, 77, 33, , , 
2021/2/1, 130, 70, 27, , , 
2021/2/2, 113, 79, 27, , , 
2021/2/3, 111, 210, 25, , , 
2021/2/4, 119, 144, 32, , , 
2021/2/5, 111, 75, 27, 18, , 
2021/2/6, 115, 78, 39, 16, , 
2021/2/7, 132, 57, 20, 5, , 
2021/2/8, 76, 64, 26, 8, , 
2021/2/9, 92, 55, 26, 10, , 
2021/2/10, 71, 56, 31, 15, , 
2021/2/11, 73, 60, 32, 17, , 
2021/2/12, 80, 86, 16, 11, , 
2021/2/13, 105, 55, 5, 6, , 
2021/2/14, 70, 52, 13, 6, , 
2021/2/15, 67, 55, 16, 5, , 
2021/2/16, 72, 59, 14, 8, , 
2021/2/17, 81, 57, 9, 9, , 
2021/2/18, 110, 56, 16, 10, , 
2021/2/19, 90, 55, 22, 13, , 
2021/2/20, 90, 67, 29, 15, , 
2021/2/21, 130, 73, 19, 8, , 
2021/2/22, 113, 57, 21, 6, , 
2021/2/23, 91, 56, 11, 6, , 
2021/2/24, 96, 68, 24, 8, , 
2021/2/25, 98, 62, 23, 6, , 
2021/2/26, 116, 58, 23, 5, , 
2021/2/27, 108, 57, 9, 2, , 
2021/2/28, 100, 45, 12, 4, , 
2021/3/1, 71, 34, 11, 4, , 
2021/3/2, 47, 33, 7, 2, , 
2021/3/3, 35, 63, 19, 4, , 
2021/3/4, 54, 53, 17, 3, , 
2021/3/5, 55, 40, 30, 3, , 
2021/3/6, 56, 42, 27, 1, , 
2021/3/7, 57, 42, 23, 5, , 
2021/3/8, 65, 35, 15, 8, , 
2021/3/9, 69, 39, 10, 9, , 
2021/3/10, 77, 39, 23, 12, , 
2021/3/11, 83, 39, 20, 8, , 
2021/3/12, 77, 39, 20, 7, , 
2021/3/13, 77, 38, 21, 2, , 
2021/3/14, 69, 38, 14, , , 
2021/3/15, 65, 38, 15, , , 
2021/3/16, 73, 40, 14, , , 
2021/3/17, 75, 40, 19, , , 
2021/3/18, 92, 40, 21, , , 
2021/3/19, 80, 39, 18, , , 
2021/3/20, 81, 37, 17, , , 
2021/3/21, 69, 43, 12, , , 
2021/3/22, 108, 60, 29, , , 
2021/3/23, 89, 71, 37, , , 
2021/3/24, 112, 66, 32, , , 
2021/3/25, 95, 54, 21, , , 
2021/3/26, 55, 52, 12, , , 
2021/3/27, 49, 52, 16, , , 
2021/3/28, 53, 51, 17, , , 
2021/3/29, 46, 56, 23, , , 
2021/3/30, 58, 49, 21, , , 
2021/3/31, 69, 31, 19, , , 
2020/10/1, 23, 13, , , , 
2020/10/2, 24, 19, , , , 
2020/10/3, 40, 13, , , , 
2020/10/4, 27, 22, , , , 
2020/10/5, 50, 23, , , , 
2020/10/6, 45, 25, , , , 
2020/10/7, 50, 15, , , , 
2020/10/8, 33, 17, , , , 
2020/10/9, 39, 18, , , , 
2020/10/10, 35, 25, , , , 
2020/10/11, 48, 33, , , , 
2020/10/12, 61, 24, , , , 
2020/10/13, 52, 21, , , , 
2020/10/14, 43, 16, , , , 
2020/10/15, 31, 17, , , , 
2020/10/16, 34, 11, , , , 
2020/10/17, 24, 12, , , , 
2020/10/18, 24, 20, , , , 
2020/10/19, 34, 22, , , , 
2020/10/20, 36, 22, , , , 
2020/10/21, 37, 27, , , , 
2020/10/22, 48, 34, , , , 
2020/10/23, 66, 45, , , , 
2020/10/24, 76, 39, , , , 
2020/10/25, 98, 26, , , , 
2020/10/26, 87, 41, , , , 
2020/10/27, 73, 32, , , , 
2020/10/28, 62, 20, 6, , , 
2020/10/29, 45, 20, 10, , , 
2020/10/30, 38, 25, 10, , , 
2020/10/31, 50, 22, 8, , , 
2020/11/1, 40, 34, 18, , , 
2020/11/2, 60, 31, 20, , , 
2020/11/3, 61, 35, 13, , , 
2020/11/4, 71, 36, , , , 
2020/11/5, 72, 40, , , , 
2020/11/6, 73, 28, , , , 
2020/11/7, 58, 43, , , , 
2020/11/8, 84, 39, , , , 
2020/11/9, 84, 46, , , , 
2020/11/10, 87, 40, , , , 
2020/11/11, 78, 33, , , , 
2020/11/12, 69, 47, , , , 
2020/11/13, 88, 55, , , , 
2020/11/14, 108, 54, , , , 
2020/11/15, 106, 26, , , , 
2020/11/16, 54, 41, , , , 
2020/11/17, 71, 44, , , , 
2020/11/18, 85, 49, , , , 
2020/11/19, 97, 47, , , , 
2020/11/20, 91, 34, , , , 
2020/11/21, 61, 24, , , , 
2020/11/22, 52, 44, , , , 
2020/11/23, 70, 34, , , , 
2020/11/24, 57, 39, 17, , , 
2020/11/25, 60, 41, 27, , , 
2020/11/26, 60, 31, 24, , , 
2020/11/27, 48, 45, 35, , , 
2020/11/28, 66, 37, 38, , , 
2020/11/29, 59, 32, 34, , , 
2020/11/30, 53, 36, 34, , , 
2020/12/1, 57, 29, 38, , , 
2020/12/2, 49, 32, 40, , , 
2020/12/3, 58, 73, 42, , , 
2020/12/4, 68, 80, 31, , , 
2020/12/5, 68, 44, 19, , , 
2020/12/6, 72, 53, 20, , , 
2020/12/7, 88, 47, 19, , , 
2020/12/8, 78, 51, 20, , , 
2020/12/9, 91, 58, 22, , , 
2020/12/10, 111, 61, 23, , , 
2020/12/11, 122, 59, 24, , , 
2020/12/12, 115, 61, 18, , , 
2020/12/13, 110, 63, 16, , , 
2020/12/14, 118, 67, 7, , , 
2020/12/15, 128, 79, , , , 
2020/12/16, 91, 47, , , , 
2020/12/17, 72, 49, , , , 
2020/12/18, 76, 42, , , , 
2020/12/19, 66, 40, , , , 
2020/12/20, 56, 31, 24, , , 
2020/12/21, 59, 30, 26, , , 
2020/12/22, 81, 38, 30, , , 
2020/12/23, 98, 39, 36, , , 
2020/12/24, 97, 37, 16, , , 
2020/12/25, 90, 40, 24, , , 
2020/12/26, 97, 35, 27, , , 
2020/12/27, 82, 31, 11, , , 
2020/12/28, 66, 33, 6, , , 
2020/12/29, 71, 40, 21, , , 
2020/12/30, 80, 27, 38, , , 
2020/12/31, 57, 29, 38, , , 
2021/1/1, 65, 29, 39, , , 
2021/1/2, 65, 36, 47, , , 
2021/1/3, 91, 34, 38, , , 
2020/7/1, 27, 18, , 6, , 
2020/7/2, 26, 18, , 6, , 
2020/7/3, 34, 23, , 7, , 
2020/7/4, 40, 16, , 4, , 
2020/7/5, 30, 16, , 3, , 
2020/7/6, 25, 19, , 1, , 
2020/7/7, 33, 21, , , , 
2020/7/8, 36, 15, , , , 
2020/7/9, 28, 15, , , , 
2020/7/10, 23, 19, , , , 
2020/7/11, 32, 16, , , , 
2020/7/12, 30, 16, , , , 
2020/7/13, 25, 21, , , , 
2020/7/14, 28, 19, , , , 
2020/7/15, 28, 126, , , , 
2020/7/16, 20, 22, , , , 
2020/7/17, 32, 24, , , , 
2020/7/18, 38, 16, , , , 
2020/7/19, 25, 33, , , , 
2020/7/20, 52, 26, , , , 
2020/7/21, 44, 103, , , , 
2020/7/22, 48, 25, , , , 
2020/7/23, 42, 107, , , , 
2020/7/24, 31, 12, , , , 
2020/7/25, 29, 19, , , , 
2020/7/26, 41, 19, , , , 
2020/7/27, 18, 17, , , , 
2020/7/28, 25, 19, 11, 6, , 
2020/7/29, 27, 15, 12, 6, , 
2020/7/30, 20, 15, 13, 5, , 
2020/7/31, 20, 10, 8, 5, , 
2020/8/1, 17, 11, 6, 4, , 
2020/8/2, 19, 10, 6, 4, , 
2020/8/3, 16, 131, 7, 4, , 
2020/8/4, 20, 490, , , , 
2020/8/5, 25, 328, , , , 
2020/8/6, 31, 22, , , , 
2020/8/7, 33, 85, , , , 
2020/8/8, 29, 53, , , , 
2020/8/9, 29, 20, , , , 
2020/8/10, 29, 19, , , , 
2020/8/11, 27, , 5, 6, , 
2020/8/12, 26, , 9, 7, , 
2020/8/13, 29, 88, 5, 8, , 
2020/8/14, 35, 20, 7, 9, , 
2020/8/15, 41, 24, 13, 5, , 
2020/8/16, 45, 22, 13, 6, , 
2020/8/17, 43, 28, 11, 7, , 
2020/8/18, 52, 25, 10, 7, , 
2020/8/19, 50, 31, 17, 8, , 
2020/8/20, 61, 21, 8, 5, , 
2020/8/21, 41, 16, 9, 6, , 
2020/8/22, 34, 14, 9, 7, , 
2020/8/23, 29, 27, 11, 6, , 
2020/8/24, 39, 22, 12, , , 
2020/8/25, 45, 18, , , , 
2020/8/26, 37, 23, 6, 6, , 
2020/8/27, 44, 16, 9, 7, , 
2020/8/28, 34, 20, 23, 6, , 
2020/8/29, 43, 23, 20, 7, , 
2020/8/30, 45, 26, 12, 6, , 
2020/8/31, 42, 15, 13, 9, , 
2020/9/1, 30, 23, 16, 10, , 
2020/9/2, 43, 20, 21, 10, , 
2020/9/3, 39, 21, 12, 7, , 
2020/9/4, 44, 15, 21, 6, , 
2020/9/5, 34, 13, 18, 3, , 
2020/9/6, 22, 12, 12, 5, , 
2020/9/7, 24, 18, 17, 8, , 
2020/9/8, 35, 24, 18, 10, , 
2020/9/9, 45, 22, 21, 8, , 
2020/9/10, 37, 20, , , , 
2020/9/11, 34, 21, , , , 
2020/9/12, 38, 16, 7, 6, , 
2020/9/13, 35, 16, 7, 7, , 
2020/9/14, 28, 16, 11, 9, , 
2020/9/15, 30, 21, 16, 6, , 
2020/9/16, 36, 14, 12, 5, , 
2020/9/17, 30, 19, 5, 8, , 
2020/9/18, 40, 10, 5, 4, , 
2020/9/19, 18, 11, , 8, , 
2020/9/20, 17, 24, , 13, , 
2020/9/21, 43, 26, , 17, , 
2020/9/22, 48, 34, , 17, , 
2020/9/23, 57, 12, , 10, , 
2020/9/24, 24, 14, , 11, , 
2020/9/25, 26, 13, , 7, , 
2020/9/26, 26, 16, , , , 
2020/9/27, 30, 17, , , , 
2020/9/28, 32, 13, , , , 
2020/9/29, 25, 14, , , , 
2020/9/30, 25, 12, , , , 
2020/4/1, 69, 32, , , , 
2020/4/2, 62, 29, 12, , , 
2020/4/3, 56, 31, 18, , , 
2020/4/4, 52, 33, 16, , , 
2020/4/5, 55, 31, 16, , , 
2020/4/6, 48, 34, 13, , , 
2020/4/7, 62, 31, 13, , , 
2020/4/8, 51, 32, 16, , , 
2020/4/9, 53, 32, 17, , , 
2020/4/10, 62, 38, 23, , , 
2020/4/11, 61, 29, , , , 
2020/4/12, 51, 38, , , , 
2020/4/13, 66, 44, , , , 
2020/4/14, 72, 84, 1, 8, , 
2020/4/15, 70, 27, , 4, , 
2020/4/16, 46, 26, , 3, , 
2020/4/17, 40, 28, , 4, , 
2020/4/18, 44, 22, , 1, , 
2020/4/19, 34, 26, , 2, , 
2020/4/20, 40, 24, , 3, , 
2020/4/21, 37, 29, , , , 
2020/4/22, 55, 34, , , , 
2020/4/23, 57, 40, , , , 
2020/4/24, 66, 40, , , , 
2020/4/25, 67, 43, , , , 
2020/4/26, 72, 48, , , , 
2020/4/27, 92, 41, , , , 
2020/4/28, 70, 48, , , , 
2020/4/29, 83, 40, 25, 6, , 
2020/4/30, 62, 30, 20, 2, , 
2020/5/1, 52, 29, 19, 2, , 
2020/5/2, 43, 30, 18, 2, , 
2020/5/3, 47, 31, 21, 4, , 
2020/5/4, 49, 34, 28, 4, , 
2020/5/5, 56, 34, 17, 3, , 
2020/5/6, 50, 28, 13, 3, , 
2020/5/7, 38, 30, 11, , , 
2020/5/8, 41, 19, 10, 3, , 
2020/5/9, 24, 20, 13, 1, , 
2020/5/10, 21, 24, 9, 7, , 
2020/5/11, 38, 34, 45, 9, , 
2020/5/12, 52, 24, 18, 2, , 
2020/5/13, 41, 28, 20, 3, , 
2020/5/14, 46, 29, 19, 2, , 
2020/5/15, 41, 25, , , , 
2020/5/16, 41, 25, , , , 
2020/5/17, 42, 24, , , , 
2020/5/18, 36, 24, , , , 
2020/5/19, 32, 26, , , , 
2020/5/20, 37, 33, , , , 
2020/5/21, 52, 37, 22, 6, , 
2020/5/22, 60, 44, 18, 4, , 
2020/5/23, 64, 44, 10, 5, , 
2020/5/24, 67, 37, 6, 7, , 
2020/5/25, 58, 39, 15, 7, , 
2020/5/26, 59, 25, 19, 6, , 
2020/5/27, 34, 17, 19, 5, , 
2020/5/28, 26, 24, 10, 6, , 
2020/5/29, 30, 21, 22, 5, , 
2020/5/30, 28, 17, 14, 5, , 
2020/5/31, 24, 23, 24, 4, , 
2020/6/1, 31, 15, 10, 4, , 
2020/6/2, 31, 17, , , , 
2020/6/3, 29, 26, , , , 
2020/6/4, 47, 23, 10, 6, , 
2020/6/5, 38, 25, 20, 4, , 
2020/6/6, 35, 17, 9, 2, , 
2020/6/7, 25, 19, 23, 5, , 
2020/6/8, 25, 20, 21, 5, , 
2020/6/9, 31, 19, 25, 4, , 
2020/6/10, 35, 24, 23, 5, , 
2020/6/11, 40, 19, 15, 4, , 
2020/6/12, 28, 17, 18, 3, , 
2020/6/13, 28, 20, 14, 2, , 
2020/6/14, 36, 18, 17, 5, , 
2020/6/15, 24, 20, 5, 5, , 
2020/6/16, 35, 19, 7, 7, , 
2020/6/17, 33, 24, 12, 7, , 
2020/6/18, 36, 20, 12, 7, , 
2020/6/19, 28, 18, 20, 5, , 
2020/6/20, 24, 20, , , , 
2020/6/21, 31, 21, 10, 7, , 
2020/6/22, 32, 25, 37, 8, , 
2020/6/23, 37, 20, 22, 7, , 
2020/6/24, 36, 19, 15, 5, , 
2020/6/25, 29, 15, 15, 5, , 
2020/6/26, 25, 14, 21, 5, , 
2020/6/27, 23, 14, 16, 4, , 
2020/6/28, 18, 14, 24, 4, , 
2020/6/29, 20, 17, 8, , , 
2020/6/30, 52, 16, , 6, , 
2020/1/1, 88, 44, 17, , , 
2020/1/2, 90, 49, 16, , , 
2020/1/3, 92, 49, 19, , , 
