,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year
0,31.38888888888889,24.333333333333332,67.2,14.001257999999998,1009.14422,0.0,4,2015
1,31.88888888888889,22.666666666666668,61.6,13.196587999999998,1005.75783,0.0,4,2015
2,31.166666666666668,20.38888888888889,54.2,13.357522000000001,1005.75783,0.0,4,2015
3,30.944444444444443,22.11111111111111,61.5,13.840323999999999,1005.75783,0.0,4,2015
4,30.72222222222222,24.72222222222222,71.6,13.035654,1005.75783,0.0,4,2015
5,31.11111111111111,24.944444444444446,70.8,11.748182,1009.14422,0.0,4,2015
6,31.61111111111111,24.833333333333332,67.9,13.035654,1009.14422,0.0,4,2015
7,27.38888888888889,23.72222222222222,80.4,9.977908000000001,1009.14422,0.0,4,2015
8,29.0,23.388888888888886,73.6,8.0467,1009.14422,0.0,4,2015
9,30.666666666666668,24.166666666666668,70.0,10.943512,1009.14422,0.0,4,2015
10,29.77777777777778,24.0,71.8,12.230984,1009.14422,0.0,4,2015
11,28.166666666666668,23.333333333333332,76.7,8.85137,1012.53061,0.0,4,2015
12,29.38888888888889,20.611111111111107,60.4,7.563898,1012.53061,0.0,4,2015
13,29.11111111111111,16.72222222222222,48.7,7.402963999999999,1012.53061,0.0,4,2015
14,30.166666666666668,18.277777777777782,50.1,8.85137,1012.53061,0.0,4,2015
15,30.38888888888889,23.444444444444443,68.0,10.46071,1012.53061,0.0,4,2015
16,31.055555555555557,24.222222222222218,68.4,14.966862,1009.14422,0.0,4,2015
17,31.11111111111111,23.333333333333332,65.0,15.610598,1009.14422,0.0,4,2015
18,31.055555555555557,24.61111111111111,69.6,13.357522000000001,1009.14422,0.0,4,2015
19,31.833333333333332,25.500000000000004,70.1,13.196587999999998,1009.14422,0.0,4,2015
20,32.833333333333336,23.055555555555557,59.3,11.909116000000001,1005.75783,0.0,4,2015
21,32.888888888888886,22.666666666666668,56.2,11.26538,1009.14422,0.0,4,2015
22,28.388888888888886,22.555555555555554,71.3,13.196587999999998,1012.53061,0.0,4,2015
23,30.11111111111111,22.77777777777778,66.3,8.690436,1012.53061,0.0,4,2015
24,27.16666666666667,23.5,81.9,9.65604,1012.53061,0.0,4,2015
25,29.11111111111111,23.833333333333336,75.5,9.012303999999999,1009.14422,0.0,4,2015
26,28.555555555555557,23.277777777777782,73.7,10.46071,1009.14422,0.0,4,2015
27,29.72222222222222,24.388888888888893,74.4,9.816974,1009.14422,0.0,4,2015
28,29.555555555555557,24.388888888888893,75.3,7.402963999999999,1009.14422,0.0,4,2015
29,30.22222222222222,24.88888888888889,74.0,9.977908000000001,1009.14422,0.0,4,2015
