,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year
0,29.72222222222222,24.88888888888889,75.4,16.254334,1009.14422,0.0,10,2019
1,29.444444444444443,24.27777777777778,74.0,12.552852,1009.14422,0.0,10,2019
2,29.88888888888889,25.0,75.5,14.162192000000001,1009.14422,0.0,10,2019
3,28.61111111111111,24.388888888888893,79.4,10.943512,1009.14422,0.0,10,2019
4,27.277777777777775,23.88888888888889,83.3,8.368568,1009.14422,0.0,10,2019
5,27.16666666666667,23.166666666666668,80.3,7.563898,1009.14422,0.0,10,2019
6,27.555555555555554,23.388888888888886,80.1,10.782578,1009.14422,0.0,10,2019
7,28.000000000000004,23.444444444444443,78.2,9.977908000000001,1009.14422,0.0,10,2019
8,28.5,23.88888888888889,77.4,6.759228,1009.14422,0.0,10,2019
9,28.77777777777778,24.499999999999996,79.1,7.885766,1009.14422,0.0,10,2019
10,29.166666666666668,23.61111111111111,73.3,8.529501999999999,1009.14422,0.0,10,2019
11,29.333333333333332,24.555555555555557,76.5,9.816974,1009.14422,0.0,10,2019
12,29.11111111111111,24.388888888888893,77.3,10.138842,1009.14422,0.0,10,2019
13,28.88888888888889,23.944444444444443,76.2,9.173238,1012.53061,0.0,10,2019
14,29.11111111111111,23.22222222222222,72.2,11.748182,1012.53061,0.0,10,2019
15,29.833333333333332,23.77777777777778,71.2,13.035654,1012.53061,0.0,10,2019
16,29.833333333333332,23.444444444444443,69.6,13.035654,1009.14422,0.0,10,2019
17,30.555555555555557,22.333333333333332,62.4,15.610598,1012.53061,0.0,10,2019
18,30.11111111111111,22.77777777777778,64.9,13.518456,1012.53061,0.0,10,2019
19,30.166666666666668,23.166666666666668,66.8,12.391918,1012.53061,0.0,10,2019
20,30.77777777777778,22.88888888888889,63.5,8.85137,1009.14422,0.0,10,2019
21,30.166666666666668,24.0,70.4,7.885766,1009.14422,0.0,10,2019
22,30.27777777777778,24.66666666666667,72.8,9.65604,1009.14422,0.0,10,2019
23,30.444444444444443,24.833333333333332,72.7,9.65604,1009.14422,0.0,10,2019
24,30.77777777777778,25.0,72.3,9.65604,1009.14422,0.0,10,2019
25,31.11111111111111,24.166666666666668,67.8,9.977908000000001,1009.14422,0.0,10,2019
26,30.0,24.055555555555557,72.0,9.977908000000001,1009.14422,0.0,10,2019
27,30.055555555555557,24.0,72.4,9.173238,1009.14422,0.0,10,2019
28,29.88888888888889,23.77777777777778,71.3,7.724831999999999,1009.14422,0.0,10,2019
29,29.666666666666668,21.22222222222222,61.3,13.357522000000001,1009.14422,0.0,10,2019
30,27.944444444444443,19.055555555555557,59.9,10.943512,1009.14422,0.0,10,2019
