,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location
0,29.333333333333332,23.61111111111111,72.7,10.943512,1002.3714400000001,0.0,7,2022,Bangkok-university-rangsit-campus
1,29.11111111111111,24.222222222222218,75.7,12.713786,1002.3714400000001,0.0,7,2022,Bangkok-university-rangsit-campus
2,29.555555555555557,23.833333333333336,72.8,12.552852,1002.3714400000001,0.0,7,2022,Bangkok-university-rangsit-campus
3,29.666666666666668,23.333333333333332,69.7,15.771532,1002.3714400000001,0.0,7,2022,Bangkok-university-rangsit-campus
4,29.88888888888889,23.88888888888889,70.9,13.518456,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
5,29.88888888888889,22.944444444444443,67.4,9.495106,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
6,30.11111111111111,23.055555555555557,66.3,10.782578,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
7,29.333333333333332,22.944444444444443,69.5,13.196587999999998,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
8,27.88888888888889,23.333333333333332,78.3,10.46071,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
9,29.166666666666668,21.888888888888893,65.7,11.104446000000001,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
10,28.833333333333332,21.555555555555557,64.4,11.104446000000001,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
11,28.055555555555557,21.555555555555557,67.6,13.67939,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
12,25.944444444444443,21.833333333333332,77.5,11.748182,1002.3714400000001,0.0,7,2022,Bangkok-university-rangsit-campus
13,28.388888888888886,22.22222222222222,70.3,10.46071,1002.3714400000001,0.0,7,2022,Bangkok-university-rangsit-campus
14,28.5,23.88888888888889,77.3,9.173238,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
15,29.055555555555557,24.166666666666668,75.8,9.816974,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
16,29.055555555555557,23.388888888888886,73.3,9.816974,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
17,30.0,23.77777777777778,70.8,10.138842,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
18,30.38888888888889,23.055555555555557,65.2,13.357522000000001,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
19,29.0,23.5,74.2,12.07005,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
20,26.11111111111111,23.88888888888889,88.4,9.977908000000001,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
21,28.61111111111111,23.5,75.0,13.67939,1009.14422,0.0,7,2022,Bangkok-university-rangsit-campus
22,28.166666666666668,23.72222222222222,78.1,10.943512,1009.14422,0.0,7,2022,Bangkok-university-rangsit-campus
23,28.444444444444443,23.444444444444443,75.9,9.334171999999999,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
24,28.833333333333332,23.5,74.5,8.529501999999999,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
25,30.22222222222222,23.88888888888889,69.8,8.529501999999999,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
26,30.055555555555557,24.222222222222218,71.6,10.943512,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
27,29.27777777777778,23.5,72.2,10.299776000000001,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
28,29.88888888888889,24.0,71.2,14.001257999999998,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
29,29.88888888888889,24.72222222222222,74.0,12.07005,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
30,29.0,24.166666666666668,76.7,9.495106,1005.75783,0.0,7,2022,Bangkok-university-rangsit-campus
