,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location
0,29.944444444444443,23.166666666666668,67.0,13.357522000000001,1002.3714400000001,0.0,8,2020,Ratburana Post Office
1,28.77777777777778,23.22222222222222,72.0,14.966862,1002.3714400000001,0.0,8,2020,Ratburana Post Office
2,28.944444444444443,24.166666666666668,76.4,19.31208,1002.3714400000001,0.0,8,2020,Ratburana Post Office
3,28.388888888888886,24.833333333333332,82.1,21.082354,1002.3714400000001,0.0,8,2020,Ratburana Post Office
4,28.61111111111111,25.055555555555554,81.8,8.85137,1005.75783,0.0,8,2020,Ratburana Post Office
5,29.27777777777778,24.444444444444443,77.2,11.587248,1005.75783,0.0,8,2020,Ratburana Post Office
6,28.000000000000004,24.72222222222222,83.0,9.173238,1005.75783,0.0,8,2020,Ratburana Post Office
7,28.22222222222222,24.72222222222222,81.8,10.138842,1005.75783,0.0,8,2020,Ratburana Post Office
8,29.833333333333332,25.27777777777778,77.0,17.70274,1005.75783,0.0,8,2020,Ratburana Post Office
9,29.61111111111111,24.333333333333332,73.4,16.415267999999998,1005.75783,0.0,8,2020,Ratburana Post Office
10,29.166666666666668,24.333333333333332,75.6,13.67939,1005.75783,0.0,8,2020,Ratburana Post Office
11,28.77777777777778,25.444444444444443,82.7,12.230984,1005.75783,0.0,8,2020,Ratburana Post Office
12,28.388888888888886,24.72222222222222,82.3,12.230984,1005.75783,0.0,8,2020,Ratburana Post Office
13,26.666666666666668,24.66666666666667,89.7,10.621644,1009.14422,0.0,8,2020,Ratburana Post Office
14,26.444444444444443,24.61111111111111,89.8,8.85137,1009.14422,0.0,8,2020,Ratburana Post Office
15,28.72222222222222,25.27777777777778,82.5,8.690436,1009.14422,0.0,8,2020,Ratburana Post Office
16,29.0,24.499999999999996,78.0,9.816974,1005.75783,0.0,8,2020,Ratburana Post Office
17,29.88888888888889,23.666666666666664,70.9,9.334171999999999,1005.75783,0.0,8,2020,Ratburana Post Office
18,29.055555555555557,23.77777777777778,74.8,9.495106,1005.75783,0.0,8,2020,Ratburana Post Office
19,29.11111111111111,24.333333333333332,76.8,10.46071,1005.75783,0.0,8,2020,Ratburana Post Office
20,29.166666666666668,24.166666666666668,75.9,10.782578,1009.14422,0.0,8,2020,Ratburana Post Office
21,28.61111111111111,24.388888888888893,79.8,11.748182,1009.14422,0.0,8,2020,Ratburana Post Office
22,28.444444444444443,24.388888888888893,79.9,9.65604,1009.14422,0.0,8,2020,Ratburana Post Office
23,29.77777777777778,23.333333333333332,69.7,9.816974,1009.14422,0.0,8,2020,Ratburana Post Office
24,30.77777777777778,23.5,66.9,11.104446000000001,1009.14422,0.0,8,2020,Ratburana Post Office
25,31.11111111111111,22.722222222222225,63.1,11.909116000000001,1005.75783,0.0,8,2020,Ratburana Post Office
26,30.555555555555557,22.555555555555554,63.0,13.67939,1005.75783,0.0,8,2020,Ratburana Post Office
27,27.83333333333333,23.666666666666664,79.7,13.196587999999998,1005.75783,0.0,8,2020,Ratburana Post Office
28,29.11111111111111,23.388888888888886,73.0,9.173238,1005.75783,0.0,8,2020,Ratburana Post Office
29,29.944444444444443,25.38888888888889,76.6,11.587248,1005.75783,0.0,8,2020,Ratburana Post Office
30,29.833333333333332,25.888888888888886,79.5,11.909116000000001,1005.75783,0.0,8,2020,Ratburana Post Office
