,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location
0,27.88888888888889,25.055555555555554,85.2,7.563898,1005.75783,0.0,9,2020,Ratburana Post Office
1,28.77777777777778,25.611111111111107,83.5,8.690436,1009.14422,0.0,9,2020,Ratburana Post Office
2,29.444444444444443,25.222222222222225,79.0,7.0810960000000005,1009.14422,0.0,9,2020,Ratburana Post Office
3,29.72222222222222,25.833333333333332,80.2,10.621644,1005.75783,0.0,9,2020,Ratburana Post Office
4,30.444444444444443,25.444444444444443,75.1,12.391918,1005.75783,0.0,9,2020,Ratburana Post Office
5,30.11111111111111,25.555555555555557,77.5,13.840323999999999,1005.75783,0.0,9,2020,Ratburana Post Office
6,29.166666666666668,25.444444444444443,81.2,10.46071,1005.75783,0.0,9,2020,Ratburana Post Office
7,29.22222222222222,24.388888888888893,76.8,8.85137,1009.14422,0.0,9,2020,Ratburana Post Office
8,29.055555555555557,25.777777777777782,83.3,9.65604,1009.14422,0.0,9,2020,Ratburana Post Office
9,30.0,25.500000000000004,77.0,9.816974,1005.75783,0.0,9,2020,Ratburana Post Office
10,29.61111111111111,25.0,76.9,13.196587999999998,1005.75783,0.0,9,2020,Ratburana Post Office
11,29.88888888888889,25.27777777777778,76.8,12.391918,1009.14422,0.0,9,2020,Ratburana Post Office
12,28.944444444444443,25.611111111111107,81.8,12.391918,1009.14422,0.0,9,2020,Ratburana Post Office
13,29.333333333333332,25.611111111111107,80.5,12.87472,1009.14422,0.0,9,2020,Ratburana Post Office
14,28.61111111111111,24.833333333333332,80.7,12.552852,1009.14422,0.0,9,2020,Ratburana Post Office
15,29.444444444444443,25.222222222222225,78.8,11.426314,1005.75783,0.0,9,2020,Ratburana Post Office
16,29.944444444444443,24.88888888888889,75.1,10.621644,1005.75783,0.0,9,2020,Ratburana Post Office
17,28.444444444444443,24.444444444444443,78.9,11.26538,1002.3714400000001,0.0,9,2020,Ratburana Post Office
18,27.055555555555557,25.38888888888889,90.8,20.11675,1002.3714400000001,0.0,9,2020,Ratburana Post Office
19,26.944444444444443,25.444444444444443,91.8,13.196587999999998,1009.14422,0.0,9,2020,Ratburana Post Office
20,28.22222222222222,25.500000000000004,85.6,8.529501999999999,1009.14422,0.0,9,2020,Ratburana Post Office
21,29.055555555555557,25.833333333333332,83.3,8.85137,1009.14422,0.0,9,2020,Ratburana Post Office
22,28.277777777777782,26.11111111111111,87.9,8.529501999999999,1009.14422,0.0,9,2020,Ratburana Post Office
23,27.16666666666667,24.444444444444443,86.2,11.587248,1009.14422,0.0,9,2020,Ratburana Post Office
24,29.22222222222222,24.111111111111114,75.5,10.46071,1009.14422,0.0,9,2020,Ratburana Post Office
25,30.11111111111111,23.77777777777778,69.7,10.299776000000001,1009.14422,0.0,9,2020,Ratburana Post Office
26,29.27777777777778,24.055555555555557,75.3,12.07005,1005.75783,0.0,9,2020,Ratburana Post Office
27,26.999999999999996,25.0,89.5,7.724831999999999,1005.75783,0.0,9,2020,Ratburana Post Office
28,27.77777777777778,25.0,85.7,13.357522000000001,1005.75783,0.0,9,2020,Ratburana Post Office
29,29.0,24.555555555555557,78.8,7.724831999999999,1005.75783,0.0,9,2020,Ratburana Post Office
