0,0,27.22222222222222,18.05555555555556,55.9,13.518456,1012.53061,0.0,1,2017
1,1,27.666666666666668,19.05555555555556,60.2,13.035654,1012.53061,0.0,1,2017
2,2,27.722222222222225,19.222222222222214,60.2,14.323126,1012.53061,0.0,1,2017
3,3,27.61111111111111,18.77777777777778,58.9,14.001257999999998,1009.14422,0.0,1,2017
4,4,28.38888888888889,19.33333333333333,59.1,13.196587999999998,1009.14422,0.0,1,2017
5,5,27.22222222222222,19.5,63.0,12.391918,1009.14422,0.0,1,2017
6,6,28.166666666666668,19.61111111111111,60.2,10.299776,1009.14422,0.0,1,2017
7,7,26.5,21.5,73.5,9.173238,1009.14422,0.0,1,2017
8,8,25.72222222222222,22.0,79.1,9.173238,1009.14422,0.0,1,2017
9,9,25.88888888888889,22.5,82.2,4.667085999999999,1009.14422,0.0,1,2017
10,10,27.38888888888889,21.77777777777778,71.9,12.713786,988.82588,0.0,1,2017
11,11,27.33333333333333,22.33333333333333,73.9,13.67939,1009.14422,0.0,1,2017
12,12,28.38888888888889,22.61111111111111,72.3,8.207633999999999,1009.14422,0.0,1,2017
13,13,28.72222222222222,21.77777777777778,68.5,6.920162,1009.14422,0.0,1,2017
14,14,30.0,20.777777777777786,59.7,8.207633999999999,1012.53061,0.0,1,2017
15,15,28.05555555555556,19.61111111111111,59.6,11.26538,1012.53061,0.0,1,2017
16,16,28.111111111111107,20.944444444444443,64.7,10.782578,1012.53061,0.0,1,2017
17,17,29.05555555555556,19.61111111111111,58.2,14.48406,1012.53061,0.0,1,2017
18,18,29.666666666666668,19.222222222222214,54.5,10.138842,1012.53061,0.0,1,2017
19,19,29.33333333333333,18.111111111111107,51.3,14.162192,1012.53061,0.0,1,2017
20,20,29.444444444444443,17.333333333333332,48.3,16.89807,1012.53061,0.0,1,2017
21,21,28.05555555555556,17.38888888888889,52.0,17.380872,1015.917,0.0,1,2017
22,22,27.05555555555556,16.72222222222222,52.7,16.737136,1015.917,0.0,1,2017
23,23,27.22222222222222,15.11111111111111,48.1,12.391918,1015.917,0.0,1,2017
24,24,27.944444444444443,17.055555555555557,52.1,9.977908,1015.917,0.0,1,2017
25,25,27.88888888888889,18.166666666666668,56.3,13.035654,1015.917,0.0,1,2017
26,26,28.277777777777786,15.88888888888889,48.3,14.323126,1012.53061,0.0,1,2017
27,27,27.11111111111111,14.333333333333334,46.2,11.426314,1012.53061,0.0,1,2017
28,28,27.33333333333333,15.22222222222222,50.0,8.529501999999999,1012.53061,0.0,1,2017
29,29,27.61111111111111,17.5,57.2,7.724831999999999,1012.53061,0.0,1,2017
30,30,27.5,16.27777777777778,53.6,10.299776,1012.53061,0.0,1,2017
0,0,28.38888888888889,13.666666666666666,42.4,11.26538,1012.53061,0.0,2,2017
1,1,27.83333333333333,17.555555555555557,54.1,11.748182,1012.53061,0.0,2,2017
2,2,26.166666666666664,19.444444444444443,66.9,11.426314,1012.53061,0.0,2,2017
3,3,28.5,19.66666666666667,60.7,7.0810960000000005,1012.53061,0.0,2,2017
4,4,29.444444444444443,17.444444444444443,52.0,7.24203,1009.14422,0.0,2,2017
5,5,29.27777777777778,16.444444444444443,48.2,7.724831999999999,1009.14422,0.0,2,2017
6,6,28.5,17.944444444444443,56.2,9.334172,1009.14422,0.0,2,2017
7,7,28.111111111111107,17.444444444444443,55.7,9.65604,1009.14422,0.0,2,2017
8,8,27.944444444444443,18.61111111111111,58.6,8.368568,1009.14422,0.0,2,2017
9,9,29.22222222222222,19.5,58.0,12.07005,1012.53061,0.0,2,2017
10,10,27.944444444444443,16.27777777777778,50.0,17.059003999999998,1012.53061,0.0,2,2017
11,11,26.11111111111111,14.333333333333334,48.9,17.863674,1015.917,0.0,2,2017
12,12,25.11111111111111,13.22222222222222,49.2,15.932466,1019.30339,0.0,2,2017
13,13,25.611111111111107,13.499999999999998,48.7,13.357522,1019.30339,0.0,2,2017
14,14,26.11111111111111,14.22222222222222,50.1,14.966862,1015.917,0.0,2,2017
15,15,26.944444444444443,14.333333333333334,47.6,12.391918,1015.917,0.0,2,2017
16,16,28.111111111111107,14.27777777777778,45.5,10.138842,1012.53061,0.0,2,2017
17,17,28.22222222222222,16.77777777777778,53.4,8.207633999999999,1012.53061,0.0,2,2017
18,18,28.77777777777778,18.166666666666668,56.9,8.368568,1012.53061,0.0,2,2017
19,19,28.38888888888889,20.83333333333333,65.8,13.035654,1009.14422,0.0,2,2017
20,20,29.38888888888889,21.666666666666668,65.6,14.162192,1012.53061,0.0,2,2017
21,21,29.05555555555556,22.33333333333333,68.2,11.909116,1012.53061,0.0,2,2017
22,22,30.0,22.27777777777777,65.5,13.67939,1012.53061,0.0,2,2017
23,23,29.38888888888889,22.83333333333333,68.4,15.771532,1012.53061,0.0,2,2017
24,24,28.944444444444443,22.555555555555557,69.7,12.713786,1012.53061,0.0,2,2017
25,25,29.444444444444443,22.38888888888889,66.8,10.299776,1009.14422,0.0,2,2017
26,26,30.22222222222222,19.66666666666667,55.5,11.104446,1012.53061,0.0,2,2017
27,27,30.38888888888889,17.72222222222222,48.0,13.196587999999998,1012.53061,0.0,2,2017
0,0,30.77777777777778,19.05555555555556,53.2,11.909116,1012.53061,0.0,3,2017
1,1,29.38888888888889,17.333333333333332,50.1,13.196587999999998,1012.53061,0.0,3,2017
2,2,29.666666666666668,17.88888888888889,52.5,9.977908,1009.14422,0.0,3,2017
3,3,29.38888888888889,22.11111111111111,66.1,14.48406,1009.14422,0.0,3,2017
4,4,29.55555555555556,22.38888888888889,65.8,17.863674,1009.14422,0.0,3,2017
5,5,29.666666666666668,22.61111111111111,66.2,16.254334,1009.14422,0.0,3,2017
6,6,29.88888888888889,22.38888888888889,64.8,17.219938,1009.14422,0.0,3,2017
7,7,30.0,22.444444444444446,64.1,20.11675,1009.14422,0.0,3,2017
8,8,28.944444444444443,22.555555555555557,68.8,20.92142,1009.14422,0.0,3,2017
9,9,29.33333333333333,22.11111111111111,65.1,18.346476,1009.14422,0.0,3,2017
10,10,29.55555555555556,22.61111111111111,67.2,17.70274,1009.14422,0.0,3,2017
11,11,29.72222222222222,22.944444444444443,67.5,17.380872,1009.14422,0.0,3,2017
12,12,30.166666666666668,23.22222222222222,67.2,15.449664,1009.14422,0.0,3,2017
13,13,30.27777777777778,23.666666666666664,68.4,15.771532,1009.14422,0.0,3,2017
14,14,30.5,23.444444444444443,66.8,17.219938,1009.14422,0.0,3,2017
15,15,30.22222222222222,22.944444444444443,65.8,17.219938,1009.14422,0.0,3,2017
16,16,29.27777777777778,22.77777777777778,68.5,14.966862,1009.14422,0.0,3,2017
17,17,29.88888888888889,23.05555555555556,67.3,17.541806,1012.53061,0.0,3,2017
18,18,30.22222222222222,22.77777777777778,65.2,14.805927999999998,1012.53061,0.0,3,2017
19,19,29.83333333333333,22.666666666666668,65.8,16.0934,1012.53061,0.0,3,2017
20,20,30.166666666666668,22.5,64.0,13.357522,1009.14422,0.0,3,2017
21,21,30.83333333333333,22.88888888888889,63.6,14.001257999999998,1009.14422,0.0,3,2017
22,22,30.88888888888889,23.38888888888889,65.0,17.059003999999998,1009.14422,0.0,3,2017
23,23,30.5,23.277777777777786,65.7,17.863674,1009.14422,0.0,3,2017
24,24,29.666666666666668,22.666666666666668,67.3,11.909116,1012.53061,0.0,3,2017
25,25,29.83333333333333,22.88888888888889,67.6,11.909116,1012.53061,0.0,3,2017
26,26,26.722222222222214,22.16666666666667,75.9,9.65604,1012.53061,0.0,3,2017
27,27,29.0,20.500000000000004,61.5,9.977908,1012.53061,0.0,3,2017
28,28,28.22222222222222,22.33333333333333,70.7,9.495106,1012.53061,0.0,3,2017
29,29,29.61111111111111,23.000000000000004,68.9,13.840324,1012.53061,0.0,3,2017
30,30,28.72222222222222,22.16666666666667,66.4,16.0934,1012.53061,0.0,3,2017
0,0,29.0,22.05555555555556,66.7,12.07005,1012.53061,0.0,4,2017
1,1,29.05555555555556,19.88888888888889,58.8,13.840324,1012.53061,0.0,4,2017
2,2,29.88888888888889,20.666666666666668,58.9,9.65604,1012.53061,0.0,4,2017
3,3,29.33333333333333,21.0,61.6,10.299776,1012.53061,0.0,4,2017
4,4,28.5,22.722222222222225,72.2,7.24203,1009.14422,0.0,4,2017
5,5,28.83333333333333,22.38888888888889,68.3,11.909116,1009.14422,0.0,4,2017
6,6,29.33333333333333,22.88888888888889,68.9,11.426314,1009.14422,0.0,4,2017
7,7,29.944444444444443,23.38888888888889,68.6,13.357522,988.82588,0.0,4,2017
8,8,30.444444444444443,23.61111111111111,68.1,14.001257999999998,1009.14422,0.0,4,2017
9,9,30.83333333333333,23.5,65.4,16.576202000000002,1009.14422,0.0,4,2017
10,10,31.0,23.61111111111111,65.4,17.380872,1005.75783,0.0,4,2017
11,11,31.05555555555556,23.5,64.8,18.346476,1009.14422,0.0,4,2017
12,12,30.55555555555556,23.33333333333333,65.7,13.518456,1009.14422,0.0,4,2017
13,13,30.5,22.666666666666668,64.1,13.840324,1009.14422,0.0,4,2017
14,14,30.55555555555556,22.88888888888889,64.2,15.610598,1009.14422,0.0,4,2017
15,15,30.5,22.5,62.3,18.990212,1009.14422,0.0,4,2017
16,16,29.72222222222222,22.88888888888889,67.8,15.449664,1009.14422,0.0,4,2017
17,17,30.88888888888889,21.888888888888893,60.6,11.748182,1009.14422,0.0,4,2017
18,18,30.944444444444443,23.000000000000004,63.7,17.70274,1009.14422,0.0,4,2017
19,19,31.55555555555556,22.38888888888889,59.6,17.380872,1009.14422,0.0,4,2017
20,20,32.22222222222222,20.500000000000004,53.0,16.415267999999998,1009.14422,0.0,4,2017
21,21,31.33333333333333,20.83333333333333,55.3,13.196587999999998,1009.14422,0.0,4,2017
22,22,32.111111111111114,21.77777777777778,56.0,12.391918,1009.14422,0.0,4,2017
23,23,32.05555555555556,22.11111111111111,57.5,15.127796,1009.14422,0.0,4,2017
24,24,32.44444444444444,22.444444444444446,57.4,13.67939,1009.14422,0.0,4,2017
25,25,31.72222222222222,23.05555555555556,60.9,14.48406,1009.14422,0.0,4,2017
26,26,31.88888888888889,23.05555555555556,60.4,15.771532,1009.14422,0.0,4,2017
27,27,30.22222222222222,23.55555555555556,68.2,12.391918,1009.14422,0.0,4,2017
28,28,29.88888888888889,22.722222222222225,66.3,11.909116,1012.53061,0.0,4,2017
29,29,31.0,22.83333333333333,62.8,11.104446,1009.14422,0.0,4,2017
0,0,31.83333333333333,22.83333333333333,59.7,14.323126,1009.14422,0.0,5,2017
1,1,31.88888888888889,24.111111111111114,63.9,15.771532,1009.14422,0.0,5,2017
2,2,32.166666666666664,24.5,64.7,17.219938,1009.14422,0.0,5,2017
3,3,32.388888888888886,24.61111111111111,64.3,18.024608,988.82588,0.0,5,2017
4,4,28.944444444444443,22.61111111111111,69.4,12.230984,1012.53061,0.0,5,2017
5,5,31.0,23.5,65.2,9.334172,1012.53061,0.0,5,2017
6,6,29.83333333333333,21.888888888888893,63.8,12.391918,1012.53061,0.0,5,2017
7,7,30.666666666666668,23.72222222222222,67.1,11.748182,1009.14422,0.0,5,2017
8,8,30.38888888888889,22.88888888888889,65.1,12.552852,1009.14422,0.0,5,2017
9,9,28.944444444444443,23.166666666666668,72.2,9.65604,1009.14422,0.0,5,2017
10,10,29.55555555555556,22.944444444444443,68.8,12.07005,1009.14422,0.0,5,2017
11,11,28.05555555555556,24.27777777777778,80.4,7.724831999999999,1009.14422,0.0,5,2017
12,12,29.27777777777778,24.27777777777778,75.1,10.782578,1009.14422,0.0,5,2017
