0,0,25.11111111111111,16.833333333333332,59.9,13.357522,1015.917,0.0,1,2019,1
1,1,25.166666666666668,16.944444444444443,60.6,10.138842,1015.917,0.0,1,2019,2
2,2,24.88888888888889,16.72222222222222,60.8,11.104446,1015.917,0.0,1,2019,3
3,3,25.55555555555556,18.22222222222222,64.3,11.909116,1012.53061,0.0,1,2019,4
4,4,26.05555555555556,19.61111111111111,67.6,12.87472,1012.53061,0.0,1,2019,5
5,5,27.22222222222222,21.944444444444443,74.2,6.920162,1012.53061,0.0,1,2019,6
6,6,27.944444444444443,22.61111111111111,73.4,8.529501999999999,1012.53061,0.0,1,2019,7
7,7,26.722222222222214,23.111111111111107,80.0,12.230984,1012.53061,0.0,1,2019,8
8,8,27.666666666666668,23.55555555555556,80.1,7.563898,1012.53061,0.0,1,2019,9
9,9,28.05555555555556,23.000000000000004,76.1,6.759228,1012.53061,0.0,1,2019,10
10,10,28.05555555555556,22.944444444444443,76.2,6.43736,992.21227,0.0,1,2019,11
11,11,29.05555555555556,22.555555555555557,69.9,8.0467,1012.53061,0.0,1,2019,12
12,12,29.61111111111111,22.16666666666667,67.1,9.173238,1012.53061,0.0,1,2019,13
13,13,29.27777777777778,22.944444444444443,71.6,8.529501999999999,1009.14422,0.0,1,2019,14
14,14,28.72222222222222,23.277777777777786,74.2,8.207633999999999,1009.14422,0.0,1,2019,15
15,15,28.666666666666668,21.83333333333333,69.7,9.334172,1009.14422,0.0,1,2019,16
16,16,28.61111111111111,20.0,60.7,12.391918,1012.53061,0.0,1,2019,17
17,17,27.38888888888889,18.33333333333333,58.7,14.805927999999998,1012.53061,0.0,1,2019,18
18,18,27.666666666666668,18.61111111111111,59.3,11.26538,1012.53061,0.0,1,2019,19
19,19,28.88888888888889,19.66666666666667,59.4,8.0467,1012.53061,0.0,1,2019,20
20,20,28.666666666666668,22.05555555555556,69.8,8.368568,1012.53061,0.0,1,2019,21
21,21,28.22222222222222,19.83333333333333,63.5,13.035654,1012.53061,0.0,1,2019,22
22,22,27.77777777777778,17.11111111111111,53.8,13.357522,1012.53061,0.0,1,2019,23
23,23,28.111111111111107,14.22222222222222,45.4,10.299776,992.21227,0.0,1,2019,24
24,24,27.27777777777777,16.444444444444443,54.8,9.173238,1012.53061,0.0,1,2019,25
25,25,26.888888888888893,16.055555555555557,55.0,13.357522,1012.53061,0.0,1,2019,26
26,26,26.83333333333333,14.77777777777778,48.9,15.127796,1015.917,0.0,1,2019,27
27,27,26.27777777777778,16.555555555555557,56.8,10.299776,1012.53061,0.0,1,2019,28
28,28,27.22222222222222,16.38888888888889,53.6,7.24203,1012.53061,0.0,1,2019,29
29,29,27.77777777777778,19.61111111111111,62.9,6.276426,1012.53061,0.0,1,2019,30
30,30,28.88888888888889,22.05555555555556,69.0,9.65604,1012.53061,0.0,1,2019,31
0,0,28.83333333333333,22.22222222222222,71.4,11.104446,1012.53061,0.0,2,2019,1
1,1,28.5,22.944444444444443,74.3,10.782578,1012.53061,0.0,2,2019,2
2,2,28.77777777777778,23.166666666666668,73.6,10.46071,1012.53061,0.0,2,2019,3
3,3,29.166666666666668,24.05555555555556,75.4,10.46071,1012.53061,0.0,2,2019,4
4,4,29.38888888888889,24.5,75.9,15.771532,1012.53061,0.0,2,2019,5
5,5,29.0,24.33333333333333,76.6,18.346476,1012.53061,0.0,2,2019,6
6,6,29.0,23.88888888888889,75.4,14.162192,1012.53061,0.0,2,2019,7
7,7,29.0,24.27777777777778,77.2,13.357522,1012.53061,0.0,2,2019,8
8,8,29.444444444444443,24.77777777777777,76.7,14.323126,1012.53061,0.0,2,2019,9
9,9,29.444444444444443,24.55555555555556,75.2,15.127796,1012.53061,0.0,2,2019,10
10,10,28.83333333333333,24.61111111111111,78.5,14.323126,1012.53061,0.0,2,2019,11
11,11,29.166666666666668,22.83333333333333,70.7,8.368568,1015.917,0.0,2,2019,12
12,12,29.55555555555556,22.944444444444443,70.3,10.943512,1015.917,0.0,2,2019,13
13,13,28.83333333333333,23.5,74.5,15.771532,1012.53061,0.0,2,2019,14
14,14,28.88888888888889,23.38888888888889,73.3,14.48406,1012.53061,0.0,2,2019,15
15,15,28.944444444444443,22.83333333333333,70.7,17.541806,1012.53061,0.0,2,2019,16
16,16,28.61111111111111,22.5,70.4,19.151146,1012.53061,0.0,2,2019,17
17,17,27.61111111111111,22.61111111111111,75.6,16.89807,1012.53061,0.0,2,2019,18
18,18,28.38888888888889,22.944444444444443,74.2,15.610598,1012.53061,0.0,2,2019,19
19,19,28.77777777777778,22.5,71.2,13.035654,1012.53061,0.0,2,2019,20
20,20,28.61111111111111,23.666666666666664,76.3,12.391918,1012.53061,0.0,2,2019,21
21,21,29.11111111111111,23.111111111111107,72.0,14.48406,1012.53061,0.0,2,2019,22
22,22,29.33333333333333,23.77777777777778,73.8,14.644994,1009.14422,0.0,2,2019,23
23,23,29.27777777777778,24.88888888888889,77.8,16.89807,1009.14422,0.0,2,2019,24
24,24,29.33333333333333,24.61111111111111,76.2,19.633948,1009.14422,0.0,2,2019,25
25,25,28.72222222222222,22.944444444444443,72.2,16.576202000000002,1009.14422,0.0,2,2019,26
26,26,28.61111111111111,23.000000000000004,72.9,10.943512,1009.14422,0.0,2,2019,27
27,27,29.0,23.444444444444443,73.4,15.127796,1009.14422,0.0,2,2019,28
0,0,29.27777777777778,23.72222222222222,73.3,16.89807,1009.14422,0.0,3,2019,1
1,1,29.77777777777778,23.88888888888889,71.4,20.438618,1009.14422,0.0,3,2019,2
2,2,29.72222222222222,24.33333333333333,73.0,20.92142,1009.14422,0.0,3,2019,3
3,3,29.61111111111111,24.27777777777778,73.4,25.105704,1009.14422,0.0,3,2019,4
4,4,29.27777777777778,22.666666666666668,69.0,20.11675,1009.14422,0.0,3,2019,5
5,5,29.33333333333333,23.000000000000004,71.0,14.323126,1009.14422,0.0,3,2019,6
6,6,29.22222222222222,23.22222222222222,72.0,16.254334,1009.14422,0.0,3,2019,7
7,7,29.27777777777778,23.33333333333333,72.6,16.0934,1009.14422,0.0,3,2019,8
8,8,29.27777777777778,23.166666666666668,71.5,20.11675,1009.14422,0.0,3,2019,9
9,9,29.33333333333333,23.38888888888889,71.9,16.415267999999998,1009.14422,0.0,3,2019,10
10,10,29.166666666666668,23.666666666666664,74.0,13.357522,1012.53061,0.0,3,2019,11
11,11,29.77777777777778,22.722222222222225,69.9,11.909116,1009.14422,0.0,3,2019,12
12,12,29.88888888888889,24.111111111111114,72.6,14.48406,1012.53061,0.0,3,2019,13
13,13,29.666666666666668,24.0,72.5,17.219938,1012.53061,0.0,3,2019,14
14,14,29.88888888888889,23.22222222222222,68.7,16.89807,1012.53061,0.0,3,2019,15
15,15,27.666666666666668,24.0,80.6,13.67939,1012.53061,0.0,3,2019,16
16,16,29.38888888888889,24.05555555555556,74.7,12.230984,1012.53061,0.0,3,2019,17
17,17,30.05555555555556,24.27777777777778,72.3,17.059003999999998,1009.14422,0.0,3,2019,18
18,18,30.22222222222222,23.944444444444443,69.9,18.990212,1009.14422,0.0,3,2019,19
19,19,30.0,24.33333333333333,72.2,18.668344,1009.14422,0.0,3,2019,20
20,20,30.166666666666668,24.944444444444446,73.8,18.024608,1009.14422,0.0,3,2019,21
21,21,30.61111111111111,24.83333333333333,72.2,17.219938,1009.14422,0.0,3,2019,22
22,22,30.61111111111111,25.166666666666668,73.6,14.162192,1009.14422,0.0,3,2019,23
23,23,30.61111111111111,24.77777777777777,71.9,16.89807,1009.14422,0.0,3,2019,24
24,24,28.05555555555556,24.111111111111114,79.1,14.162192,1012.53061,0.0,3,2019,25
25,25,29.88888888888889,23.944444444444443,72.4,12.552852,1012.53061,0.0,3,2019,26
26,26,29.61111111111111,24.5,74.9,14.323126,1012.53061,0.0,3,2019,27
27,27,30.38888888888889,24.388888888888893,71.5,16.0934,1009.14422,0.0,3,2019,28
28,28,30.38888888888889,24.61111111111111,71.6,20.92142,1009.14422,0.0,3,2019,29
29,29,30.38888888888889,25.666666666666668,76.0,18.185542,1009.14422,0.0,3,2019,30
30,30,30.666666666666668,24.944444444444446,71.7,18.668344,1009.14422,0.0,3,2019,31
0,0,29.944444444444443,22.555555555555557,66.1,14.966862,1012.53061,0.0,4,2019,1
1,1,29.33333333333333,23.33333333333333,70.8,13.196587999999998,1012.53061,0.0,4,2019,2
2,2,29.55555555555556,23.61111111111111,71.6,13.518456,1012.53061,0.0,4,2019,3
3,3,30.05555555555556,21.77777777777778,65.3,13.196587999999998,1012.53061,0.0,4,2019,4
4,4,30.83333333333333,23.444444444444443,65.8,16.737136,1009.14422,0.0,4,2019,5
